UID,Year,precip_mm
347640,2019,609.3249668240546
347640,2020,421.08555664420123
347642,2017,667.5969020366668
347642,2018,535.5869940519333
347642,2019,709.0038994908333
347642,2020,300.27632157206534
347644,2017,737.1724577903747
347644,2018,661.9976102113724
347644,2019,659.217108297348
347644,2020,384.8718915104866
347645,2017,657.7963798522949
347645,2018,667.9612814426422
347645,2019,661.5129074811936
347645,2020,385.5570770978927
347646,2017,639.508781838417
347646,2018,585.3285284996033
347646,2019,654.9626229524612
347646,2020,320.49414560794827
347647,2017,638.7784394264221
347647,2018,664.2466886520385
347647,2019,695.3783488512039
347647,2020,406.3963956445455
347648,2017,652.5094750881195
347648,2018,573.9119621515274
347648,2019,681.0984731435775
347648,2020,302.4176217228174
347649,2017,655.0936681270599
347649,2018,662.1067786931991
347649,2019,664.5166243314743
347649,2020,366.60671521425246
347650,2017,679.1362412929535
347650,2018,586.2460536479949
347650,2019,773.70707898736
347650,2020,318.83239429593084
347652,2017,639.8038916110992
347652,2018,628.4014868259429
347652,2019,732.3303387403488
347652,2020,377.96007419526575
347653,2017,624.966970205307
347653,2018,722.0917134523391
347653,2019,675.9861065387726
347653,2020,429.9373018026352
347654,2017,768.4660902976989
347654,2018,652.0039402961731
347654,2019,609.3249668240546
347654,2020,421.08555664420123
347656,2017,670.3575741291046
347656,2018,587.1920048713683
347656,2019,731.2141474843024
347656,2020,318.2327779918909
347657,2017,638.2782277107239
347657,2018,657.0811194896697
347657,2019,659.740807557106
347657,2020,381.27389997839924
347659,2017,684.5955919265747
347659,2018,562.9772341251373
347659,2019,725.0898725628853
347659,2020,302.5894640907645
347660,2017,668.8722874879836
347660,2018,647.3200056314467
347660,2019,625.5179646134376
347660,2020,423.98537093698974
347662,2017,605.9438868641853
347662,2018,567.806763100624
347662,2019,702.2986189723015
347662,2020,331.38760370761156
347663,2017,649.4230900764466
347663,2018,578.1420091867446
347663,2019,672.4516853451729
347663,2020,309.5955498918891
347664,2017,662.9980487823485
347664,2018,624.8227899312973
347664,2019,618.1302819192409
347664,2020,277.78720403313633
347670,2017,673.5717795848846
347670,2018,537.621388709545
347670,2019,729.5896274268626
347670,2020,302.5883780151606
347671,2017,779.1205513954162
347671,2018,635.3326740980148
347671,2019,592.7447288632393
347671,2020,421.1958556741476
347673,2017,630.5872878789901
347673,2018,654.4243987798691
347673,2019,690.3551740527153
347673,2020,390.93056625425817
347674,2017,652.5094750881195
347674,2018,573.9119621515274
347674,2019,681.0984731435775
347674,2020,302.4176217228174
347676,2017,656.2623346805573
347676,2018,549.3437866806984
347676,2019,716.6569873452187
347676,2020,316.09859798550605
347679,2017,671.9750323295593
347679,2018,537.621388709545
347679,2019,746.0616877913475
347679,2020,316.4573874801397
347680,2017,656.642689371109
347680,2018,667.9612814426422
347680,2019,655.5675445437431
347680,2020,394.2093832731247
347685,2017,729.8871829986572
347685,2018,687.4669010400772
347685,2019,639.2798819899559
347685,2020,395.63549270331856
347686,2017,673.5717795848846
347686,2018,535.5869940519333
347686,2019,729.5896274268626
347686,2020,302.5883780151606
347687,2017,682.9417018413543
347687,2018,555.4553897738456
347687,2019,758.1325103223323
347687,2020,306.78752724975345
347688,2017,650.2553612232208
347688,2018,708.2218181705474
347688,2019,685.7871374130249
347688,2020,412.27355023324486
347690,2017,768.4660902976989
347690,2018,652.0039402961731
347690,2019,609.3249668240546
347690,2020,421.08555664420123
347691,2017,640.7794149756431
347691,2018,662.6713548183441
347691,2019,673.9015877604484
347691,2020,378.8350813478231
347693,2017,707.3405577659606
347693,2018,670.3364998340606
347693,2019,675.4951239109039
347693,2020,372.8130038887262
347695,2017,625.5750362873077
347695,2018,681.1120684862136
347695,2019,716.7014250397682
347695,2020,415.6304594755172
347697,2017,658.8573858261108
347697,2018,642.825679063797
347697,2019,682.3421926498413
347697,2020,344.28799061775203
347698,2017,766.054767036438
347698,2018,661.9976102113724
347698,2019,646.7926441073417
347698,2020,391.2089732855558
347700,2017,638.2782277107239
347700,2018,674.5871094465256
347700,2019,659.740807557106
347700,2020,381.27389997839924
347701,2017,779.1205513954162
347701,2018,669.3486240863799
347701,2019,592.7447288632393
347701,2020,421.1958556741476
347702,2017,671.9750323295593
347702,2018,537.621388709545
347702,2019,746.0616877913475
347702,2020,316.4573874801397
347703,2017,639.3673085212707
347703,2018,686.7532030820846
347703,2019,688.3684297084808
347703,2020,445.1081724375486
347705,2017,685.5033147017161
347705,2018,611.3164856870969
347705,2019,702.7571216503779
347705,2020,331.6033229117592
347708,2017,685.7291104316711
347708,2018,505.9238564372062
347708,2019,701.1812067091464
347708,2020,304.65760014057156
347710,2017,711.9953547954559
347710,2018,679.7214284420013
347710,2019,665.4397950291633
347710,2020,357.5697270780802
347713,2017,702.2507884979248
347713,2018,650.9097423076629
347713,2019,664.7250675797462
347713,2020,367.15520250797266
347714,2017,687.1696656703948
347714,2018,635.1451734304428
347714,2019,700.9966484189033
347714,2020,329.53014134466645
347715,2017,638.9814611911773
347715,2018,579.5991368150711
347715,2019,706.5334713101387
347715,2020,329.09978667795656
347716,2017,676.2987812519073
347716,2018,518.6669603347777
347716,2019,722.2586719810962
347716,2020,299.3275496557355
347717,2017,644.1828454971313
347717,2018,663.4784003973007
347717,2019,678.6802749991417
347717,2020,401.9265433430671
347721,2017,683.2251450538635
347721,2018,644.1834329128266
347721,2019,717.5485170781612
347721,2020,329.08798575401306
347722,2017,711.9953547954559
347722,2018,610.5305633544922
347722,2019,665.4397950291633
347722,2020,357.5697270780802
347723,2017,633.6854242324829
347723,2018,594.6004810214042
347723,2019,708.6836474180221
347723,2020,339.24156748056413
347725,2017,656.2623346805573
347725,2018,538.122555732727
347725,2019,716.6569873452187
347725,2020,316.09859798550605
347726,2017,650.995359659195
347726,2018,564.6245294094085
347726,2019,682.6753262341023
347726,2020,309.00801913589237
347728,2017,617.6316560745239
347728,2018,605.0881387710571
347728,2019,763.4338105559349
347728,2020,372.25585599839684
347729,2017,679.1362412929535
347729,2018,616.0596680879593
347729,2019,773.70707898736
347729,2020,318.83239429593084
347730,2017,625.2824729919433
347730,2018,580.014872097969
347730,2019,684.1490757584571
347730,2020,342.4163876980543
347731,2017,586.6273984670638
347731,2018,568.5142750263213
347731,2019,720.1519411683082
347731,2020,337.7672116160393
347732,2017,685.7291104316711
347732,2018,527.4601281881332
347732,2019,701.1812067091464
347732,2020,304.65760014057156
347733,2017,727.22849111557
347733,2018,657.3853281497954
347733,2019,664.6431135018667
347733,2020,380.8522623032331
347735,2017,737.1724577903747
347735,2018,661.9976102113724
347735,2019,659.217108297348
347735,2020,384.8718915104866
347736,2017,652.5094750881195
347736,2018,552.8724306106567
347736,2019,681.0984731435775
347736,2020,302.4176217228174
347738,2017,634.4380672454834
347738,2018,681.2336150884628
347738,2019,679.1798493385314
347738,2020,418.2610360234976
347739,2017,626.3155313014984
347739,2018,646.6692610740661
347739,2019,667.46880453825
347739,2020,362.1629661977291
347740,2017,640.4871469020843
347740,2018,585.1883299350739
347740,2019,685.6082163453102
347740,2020,316.8543639153242
347742,2017,644.1828454971313
347742,2018,663.4784003973007
347742,2019,678.6802749991417
347742,2020,401.9265433430671
347746,2017,644.2602935314178
347746,2018,543.1600177526474
347746,2019,726.5564164042472
347746,2020,325.82962192893024
347747,2017,650.995359659195
347747,2018,564.2247415542602
347747,2019,682.6753262341023
347747,2020,309.00801913589237
347749,2017,641.238180577755
347749,2018,674.5871094465256
347749,2019,661.4746838271617
347749,2020,388.6961478471756
347750,2017,684.8740511894225
347750,2018,518.6669603347777
347750,2019,742.1872096836566
347750,2020,295.2043409317732
347753,2017,640.4871469020843
347753,2018,578.2043373227119
347753,2019,685.6082163453102
347753,2020,316.8543639153242
347754,2017,625.2824729919433
347754,2018,578.8538964509963
347754,2019,684.1490757584571
347754,2020,342.4163876980543
347755,2017,667.5969020366668
347755,2018,535.5869940519333
347755,2019,709.0038994908333
347755,2020,300.27632157206534
347757,2017,650.995359659195
347757,2018,564.6245294094085
347757,2019,682.6753262341023
347757,2020,309.00801913589237
347758,2017,658.5702394723892
347758,2018,658.3621610879898
347758,2019,685.5155812939007
347758,2020,367.14797752201554
347760,2017,657.7963798522949
347760,2018,667.9612814426422
347760,2019,661.5129074811936
347760,2020,385.5570770978927
347763,2017,667.5969020366668
347763,2018,542.6521696329116
347763,2019,709.0038994908333
347763,2020,300.27632157206534
347766,2017,706.9100668430328
347766,2018,665.6502821207046
347766,2019,650.9609004616736
347766,2020,382.083639267087
347767,2017,687.1696656703948
347767,2018,635.1451734304428
347767,2019,700.9966484189033
347767,2020,329.53014134466645
347768,2017,633.7249990940094
347768,2018,633.8260694146156
347768,2019,791.436566233635
347768,2020,407.34251605272294
347769,2017,640.8986300826073
347769,2018,663.4784003973007
347769,2019,718.917822805047
347769,2020,383.9516914822161
347771,2017,667.4633780082066
347771,2018,647.3200056314467
347771,2019,656.7827208956082
347771,2020,398.44094792505103
347772,2017,750.4854714870453
347772,2018,665.6502821207046
347772,2019,626.8488472223281
347772,2020,413.2403936982155
347773,2017,617.6316560745239
347773,2018,581.7747907161712
347773,2019,763.4338105559349
347773,2020,372.25585599839684
347774,2017,599.2004228115081
347774,2018,593.6988418340683
347774,2019,738.1866673231125
347774,2020,346.3447657376528
347775,2017,602.080589184761
347775,2018,580.5442214488983
347775,2019,705.8692834115028
347775,2020,332.66352528929707
347779,2017,644.2602935314178
347779,2018,548.1974797725677
347779,2019,726.5564164042472
347779,2020,325.82962192893024
347780,2017,667.5969020366668
347780,2018,542.6521696329116
347780,2019,709.0038994908333
347780,2020,300.27632157206534
347781,2017,679.1362412929535
347781,2018,586.2460536479949
347781,2019,773.70707898736
347781,2020,318.83239429593084
347782,2017,586.6273984670638
347782,2018,555.598654103279
347782,2019,720.1519411683082
347782,2020,337.7672116160393
347783,2017,639.3673085212707
347783,2018,686.7532030820846
347783,2019,688.3684297084808
347783,2020,445.1081724375486
347784,2017,766.054767036438
347784,2018,661.9976102113724
347784,2019,646.7926441073417
347784,2020,391.2089732855558
347785,2017,684.5955919265747
347785,2018,527.4601281881332
347785,2019,725.0898725628853
347785,2020,302.5894640907645
347786,2017,685.2643525838852
347786,2018,618.6166833102702
347786,2019,714.0712394714354
347786,2020,341.7062015548348
347788,2017,687.1696656703948
347788,2018,635.1451734304428
347788,2019,700.9966484189033
347788,2020,329.53014134466645
347789,2017,650.995359659195
347789,2018,564.2247415542602
347789,2019,682.6753262341023
347789,2020,309.00801913589237
347790,2017,632.6102718353271
347790,2018,663.0094307184219
347790,2019,688.2077927112579
347790,2020,391.7529266536236
347791,2017,639.3673085212707
347791,2018,686.7532030820846
347791,2019,688.3684297084808
347791,2020,445.1081724375486
347792,2017,622.4734874725341
347792,2018,576.3446958065033
347792,2019,685.3007239103317
347792,2020,345.60925429463384
347794,2017,688.3580924034118
347794,2018,635.1825076341629
347794,2019,721.8644108295441
347794,2020,347.662717063725
347796,2017,687.1696656703948
347796,2018,587.1920048713683
347796,2019,700.9966484189033
347796,2020,329.53014134466645
347797,2017,632.6102718353271
347797,2018,663.0094307184219
347797,2019,688.2077927112579
347797,2020,391.7529266536236
347800,2017,680.3858864307404
347800,2018,562.9772341251373
347800,2019,756.3446864306926
347800,2020,307.9593369692564
347802,2017,652.5094750881195
347802,2018,573.9119621515274
347802,2019,681.0984731435775
347802,2020,302.4176217228174
347804,2017,679.1362412929535
347804,2018,616.0596680879593
347804,2019,773.70707898736
347804,2020,318.83239429593084
347805,2017,675.5288427829743
347805,2018,505.9238564372062
347805,2019,686.766455513239
347805,2020,320.53500392735003
347806,2017,647.0919024276733
347806,2018,703.5576006889343
347806,2019,684.4656797981262
347806,2020,413.4710473912954
347807,2017,658.8573858261108
347807,2018,600.5335748434067
347807,2019,682.3421926498413
347807,2020,344.28799061775203
347809,2017,642.5790129184722
347809,2018,552.1554473638535
347809,2019,698.8219053149223
347809,2020,317.0244287073612
347810,2017,644.2602935314178
347810,2018,548.1974797725677
347810,2019,726.5564164042472
347810,2020,325.82962192893024
347812,2017,652.9931664943695
347812,2018,585.3285284996033
347812,2019,680.7220479309559
347812,2020,306.7821536451578
347813,2017,700.0984646892547
347813,2018,629.4653738617897
347813,2019,667.5300008392334
347813,2020,366.8454739192128
347814,2017,702.2507884979248
347814,2018,627.559662604332
347814,2019,664.7250675797462
347814,2020,367.15520250797266
347815,2017,766.100773191452
347815,2018,640.6768802791834
347815,2019,615.0226795434952
347815,2020,400.74020662903786
347816,2017,652.5094750881195
347816,2018,573.9119621515274
347816,2019,681.0984731435775
347816,2020,302.4176217228174
347818,2017,685.52594332695
347818,2018,614.5000794172287
347818,2019,746.2403030395508
347818,2020,306.7024956107139
347820,2017,666.7589232683181
347820,2018,647.3200056314467
347820,2019,672.4150990366935
347820,2020,385.66873641908165
347821,2017,630.5872878789901
347821,2018,654.4243987798691
347821,2019,690.3551740527153
347821,2020,390.93056625425817
347823,2017,625.2603752613068
347823,2018,598.5891410827636
347823,2019,684.4452967762946
347823,2020,325.00799579918385
347825,2017,630.5872878789901
347825,2018,654.4243987798691
347825,2019,690.3551740527153
347825,2020,390.93056625425817
347826,2017,679.1362412929535
347826,2018,586.2460536479949
347826,2019,773.70707898736
347826,2020,318.83239429593084
347827,2017,688.7232106208801
347827,2018,681.7057156324387
347827,2019,659.3219801664352
347827,2020,359.3453912377357
347828,2017,673.5717795848846
347828,2018,537.621388709545
347828,2019,729.5896274268626
347828,2020,302.5883780151606
347829,2017,726.2401187896728
347829,2018,630.9455478668212
347829,2019,614.8669659376144
347829,2020,398.62732309103006
347832,2017,706.9100668430328
347832,2018,665.6502821207046
347832,2019,650.9609004616736
347832,2020,382.083639267087
347833,2017,650.1180391788482
347833,2018,674.5871094465256
347833,2019,666.676312637329
347833,2020,410.96289145350454
347834,2017,625.2824729919433
347834,2018,578.8538964509963
347834,2019,684.1490757584571
347834,2020,342.4163876980543
347835,2017,682.9417018413543
347835,2018,555.4553897738456
347835,2019,758.1325103223323
347835,2020,306.78752724975345
347837,2017,660.6636164188385
347837,2018,564.2247415542602
347837,2019,699.9469168901443
347837,2020,299.606014406681
347838,2017,688.3580924034118
347838,2018,616.0596680879593
347838,2019,721.8644108295441
347838,2020,347.662717063725
347839,2017,694.2759966850281
347839,2018,670.3364998340606
347839,2019,680.4952820062637
347839,2020,359.2649319410324
347840,2017,640.4871469020843
347840,2018,578.2043373227119
347840,2019,685.6082163453102
347840,2020,316.8543639153242
347841,2017,646.0645196437836
347841,2018,644.6479697227478
347841,2019,754.3865960121154
347841,2020,404.70988847017287
347842,2017,650.995359659195
347842,2018,564.358004172643
347842,2019,682.6753262341023
347842,2020,309.00801913589237
347843,2017,662.264484667778
347843,2018,649.3056372165679
347843,2019,691.2557701230048
347843,2020,371.93387271463865
347846,2017,766.054767036438
347846,2018,661.9976102113724
347846,2019,646.7926441073417
347846,2020,391.2089732855558
347847,2017,628.7513685703277
347847,2018,568.6718886494637
347847,2019,697.4873589277267
347847,2020,329.44936468452215
347848,2017,684.5955919265747
347848,2018,527.4601281881332
347848,2019,725.0898725628853
347848,2020,302.5894640907645
347849,2017,656.642689371109
347849,2018,665.0063957929611
347849,2019,655.5675445437431
347849,2020,394.2093832731247
347850,2017,682.9417018413543
347850,2018,540.7646031618118
347850,2019,758.1325103223323
347850,2020,306.78752724975345
347851,2017,673.5717795848846
347851,2018,535.5869940519333
347851,2019,729.5896274268626
