UID,WR_GROUP,GRP_ACRES,TRGT_ACRES,OVLP_ACRES,OVLP_PCT
349104,2500,1408,8.1858299983071,8.18583011686014,1.00000001448271
351048,2500,1408,62.5421128288274,62.5421397537308,1.00000043050837
1206917,2500,1408,110.723203564737,110.724430882046,1.00001108455381
349879,2500,1408,62.2652223802579,62.2651771547097,0.999999273662785
351869,2500,1408,7.20806487594068,7.20806455308329,0.999999955208867
1370418,2500,1408,75.0343623844184,75.0343457876395,0.999999778810956
349913,2500,1408,2.00304788593339,2.00304828589315,1.00000019967559
351632,2500,1408,13.1528296951126,13.0527264402221,0.992389222911654
354825,2500,1408,60.246716663118,60.2466795523198,0.999999384019573
571163,2500,1408,5.86198531815564,5.86198663915183,1.00000022534962
350545,2500,1408,14.6811046420564,14.6814163195084,1.00002122983656
350813,2500,1408,7.47856753244769,7.19343386675461,0.961873224456962
353127,2500,1408,97.3465820101224,97.3454184011402,0.999988046740233
1370709,2500,1408,5.30018677728335,5.30018692985045,1.00000002878523
349773,2500,1408,68.7733625129071,68.7730067806624,0.999994827470526
568951,2500,1408,8.70124077761927,8.7012405122017409,0.999999969496588
349635,2500,1408,6.04321047625782,6.04320873061932,0.999999711140543
568921,2500,1408,1.49439360210532,1.49439225156212,0.999999096260049
353765,2500,1408,5.75634876026889,5.7563479965704,0.999999867329358
1371122,2500,1408,19.927678151749,19.9277021706477,1.00000120530342
1371697,2500,1408,14.3757873075938,14.3757859970261,0.999999908835063
348363,2500,1408,29.3848162873042,29.3849636142794,1.00000501371095
353350,2500,1408,9.7557757384794,9.75577944111608,1.00000037953278
348313,2500,1408,8.2690360102317,7.61177307378932,0.920515168197464
349736,2500,1408,62.4227074900301,62.2359783125422,0.99700863379696
1370624,2500,1408,14.0646275713291,13.7312018575318,0.97629331369734
350870,2500,1408,8.01433445263442,8.01433011390219,0.999999458628504
348694,2500,1408,7.18743875278657,7.18744234652788,1.00000050000305
352871,2500,1408,7.77228229634275,7.77228115522637,0.9999998531813
348970,2500,1408,7.7848486646058,7.28985251865367,0.936415443988956
348459,2500,1408,8.37839700294575,8.127726236763,0.970081297640274
348039,2500,1408,5.88474395774494,5.88474420393917,1.00000004183601
353528,2500,1408,7.86008191126469,7.86008474436511,1.00000036044159
348708,2609,129,3.5023750033549,3.31192897082761,0.945623746073774
350373,2609,129,39.4864886119165,39.486488399893,0.999999994630478
352004,2609,129,27.2696414008582,27.2696378879712,0.99999987117957
354910,2609,129,5.12070450630499,5.120702399461,0.999999588563646
570210,2609,129,5.35580847149499,4.9049023825288796,0.91580989287314
350594,2609,129,4.03188782882289,3.9630719915206,0.982932105201352
353195,2609,129,16.5512347863552,16.524311379699,0.998373329422026
570211,2609,129,4.25345201923603,4.21121123160526,0.990069057452691
1370784,2609,129,5.63127068412438,5.59147257427562,0.992932659060243
351846,2609,129,22.0443715030481,22.0443723804973,1.00000003980378
353146,2609,129,10.0359731926144,9.477897141149,0.944392433025217
354600,2609,129,4.08918444591956,4.0891856867086,1.00000030343191
1244002,2609,129,5.41508588663312,5.41508706517951,1.00000021764131
354645,2621,640,61.3748586394709,61.3737482074836,0.999981907380125
354646,2621,640,8.18027085514248,8.18026958672992,0.999999844942473
568896,2621,640,158.964777465803,158.965461156909,1.00000430089682
1370636,2621,640,62.1923629062442,62.1897744940312,0.999958380545584
568898,2621,640,155.572533878471,155.53448549491,0.999755429942467
350180,2621,640,124.887912853286,124.569375030662,0.997449410312442
1371574,2621,640,8.51228491070625,8.49420153297207,0.997875614136055
568897,2621,640,1.56406980054124,1.55457063338986,0.993926634765215
349268,2621,640,9.00471316502388,9.00471385469621,1.00000007659015
1370579,2621,640,8.82297567993999,8.81353742749629,0.998930264257085
352203,2621,640,7.60300981562686,7.58562349944522,0.997713232443038
352109,2621,640,8.56067249061052,8.56067216928209,0.99999996246458
353300,2621,640,8.97047372296597,8.24537803352043,0.91916862901129
352411,2621,640,8.66359295197887,7.93837021056295,0.916290764647446
350356,2700,294.5,109.792912620099,109.792909994113,0.999999976082376
569867,2700,294.5,4.38276921254834,4.38276864430812,0.999999870346761
1228227,2700,294.5,42.4638692353946,41.9095470317597,0.986946026972669
352220,2700,294.5,59.864306188523,59.8643724641192,1.00000110709704
352781,2700,294.5,36.2645169612842,34.5409132257802,0.952471344445476
1371228,2700,294.5,61.1921000904212,61.1920334493237,0.9999989109526
347938,2701,290,48.592145954576,20.7707534833963,0.427450837483342
348127,2701,290,5.86236068257143,5.86234205892517,0.999996823183139
350130,2701,290,1.76003914174912,1.76004215271153,1.00000171073605
569514,2701,290,1.07007556946477,1.07007549607462,0.999999931415919
570869,2701,290,54.0287933096976,20.3866810663032,0.377329934974579
1228075,2701,290,12.0006843215689,12.0006841003854,0.999999981569092
1370890,2701,290,95.3768898588396,49.9995952453454,0.524231764312572
347705,2701,290,18.5132246149706,18.5127441175231,0.999974045718266
1371049,2701,290,61.5926208336227,61.5926594977877,1.00000062774021
354372,2701,290,60.3961074452599,59.8903350829019,0.991625745701965
354783,2701,290,24.4851265010051,23.0357841461728,0.940807234352136
348563,2701,290,8.50078113347861,7.90279731487891,0.929655427047209
350976,2701,290,1.24501103285923,1.24501333344419,1.00000184784303
353621,2701,290,49.0009526091496,15.8146666511936,0.322742024575266
569515,2701,290,4.46530195490286,3.70951693906763,0.830742685832168
1371165,2701,290,1.49998734643543,0.837996107126731,0.558668784185508
348080,2701,290,23.4725805732978,23.4726095365075,1.00000123391673
351487,2719,136,76.1728670736698,76.172840258443,0.999999647968786
353629,2719,136,221.093051939431,107.282341338041,0.485236150104938
354305,2719,136,39.8532853569145,19.0372485792113,0.477683292825653
352363,2719,136,33.3532399687144,32.9199676349401,0.987009587848714
354933,2719,136,27.1009543978576,27.1009391103873,0.99999943590657
1370694,2719,136,12.3434669409334,12.3434685365027,1.00000012926427
374201,2721,496,9.86342117349231,9.86342054407541,0.999999936186756
375556,2721,496,123.949512451666,123.596075599586,0.9971485418128
352697,2721,496,79.043860778449,79.0032927583518,0.999486765705803
377999,2721,496,9.41562859966091,9.41562697120952,0.999999827048044
574636,2721,496,1.63907411787858,1.63907460050984,1.00000029445359
375248,2721,496,114.507389524715,113.998074017616,0.995552116686851
376278,2721,496,2.00594353647536,2.00594234990598,0.999999408473189
377182,2721,496,5.488466844059,5.48845971663436,0.99999870138149
1379779,2721,496,8.15004425568441,8.15004246958576,0.999999780847982
350374,2721,496,78.1905374475727,78.190577539674507,1.00000051274877
375429,2721,496,118.574946630106,118.249574307602,0.997255977491444
378974,2721,496,7.95491350760521,7.51528106889942,0.944734479100812
374151,2721,496,8.44928633035574,7.94952991822291,0.940852233834548
374512,2721,496,9.12495403452182,8.02027979156615,0.878939199170053
1231173,2721,496,8.80710492282701,8.11891478732804,0.921859664267736
1381272,2721,496,7.69496813547799,6.93414310358462,0.901126941853657
377973,2721,496,5.99327248380153,5.99327292142185,1.00000007301859
374206,2721,496,6.93983991343251,6.93983731399674,0.999999625432892
375611,2721,496,9.06354403136487,7.99717854195934,0.88234563811735
1381027,2721,496,7.67346560133885,6.84669796749084,0.892256292423627
378781,2752,285,119.386507768732,119.386505135248,0.999999977941525
1379727,2752,285,37.4543842120663,37.1285657316857,0.991300925452789
374508,2752,285,61.2563686062442,61.2430019195758,0.999781791069687
375147,2752,285,4.06355046474925,4.06355304563888,1.00000063513168
376958,2752,285,7.55924745558642,7.55924794505914,1.00000006475151
378419,2752,285,52.9228389751558,52.922836816575,0.999999959212679
574758,2752,285,5.73612887034484,5.73612776310419,0.999999806970751
1231045,2752,285,18.5004477901972,17.4005730356773,0.940548749576608
1230841,2752,285,8.42876514754159,8.28625897993161,0.983092877175306
348841,2770,181.899998918176,283.263527443984,201.364217359,0.710872378014922
350636,2770,181.899998918176,23.3908904739677,23.3908865637396,0.999999832831158
352897,2770,181.899998918176,5.8790370344382,5.87903696596961,0.999999988353775
353856,2770,181.899998918176,13.2452413264437,13.2452413648511,1.00000000289971
570550,2770,181.899998918176,1.91767601885953,1.91767616919326,1.00000007839371
570863,2770,181.899998918176,19.3973088840578,18.894792397536,0.974093494642711
1430756,2770,181.899998918176,11.8972126791277,11.8972106866592,0.99999983252644
349944,2770,181.899998918176,18.1743714133271,17.0740116740634,0.939455416958366
351456,2770,181.899998918176,32.7225808037479,32.7225687520958,0.999999631702274
353100,2770,181.899998918176,25.6008350767241,25.6009692004858,1.00000523903854
1370970,2770,181.899998918176,26.1304074481014,26.1304097315911,1.00000008738822
352524,2770,181.899998918176,12.4078567959706,4.64520879181452,0.374376402645382
1371600,2770,181.899998918176,25.0708317927755,25.0708203802029,0.999999544786842
353503,2770,181.899998918176,19.7439900725997,19.7439920721334,1.00000010127303
348488,2770,181.899998918176,48.4567130652392,23.3061947248517,0.480969369372489
1370921,2770,181.899998918176,4.47957838858429,4.47957931200005,1.00000020613899
375251,2772,160,158.580387141639,154.77294979744,0.975990490294371
374925,2862,773.5,33.8221755688999,33.8221689610762,0.999999804630436
377674,2862,773.5,110.158735060946,110.158746060515,1.00000009985199
375751,2862,773.5,20.6121805757705,17.7386037323347,0.860588411164335
1432156,2862,773.5,50.3853590350623,14.3182295510583,0.284174407511803
374363,2862,773.5,8.62403378422619,8.62402561262839,0.999999052462222
376879,2862,773.5,31.5789918569588,31.5684469160055,0.999666077340241
379323,2862,773.5,28.6804951581095,28.6805077162232,1.00000043786252
1380587,2862,773.5,161.456062471676,160.780763577206,0.995817444795003
375674,2862,773.5,8.38434907536814,8.38434826502687,0.999999903350724
1380405,2862,773.5,121.680384245915,121.680384288435,1.00000000034944
378910,2862,773.5,131.16423486938,131.164412913933,1.00000135741693
1244363,2862,773.5,1.48853096788109,1.48853121327511,1.00000016485651
374552,2862,773.5,9.2514365403778,9.25143713437678,1.00000006420614
1244362,2862,773.5,6.58379727304574,6.55850274036706,0.996158063252914
1381012,2862,773.5,25.7575310279712,25.7575287921322,0.999999913196692
375185,2862,773.5,1.94656208428676,1.94656153223356,0.999999716395791
375935,2862,773.5,16.5188864646252,16.51953468699,1.00003924128701
375761,2862,773.5,8.61752585490535,8.61752592116194,1.00000000768859
376673,2862,773.5,7.82213986842836,7.82213692619729,0.999999623858545
379144,2862,773.5,2.99185089538226,2.99185236911148,1.0000004925811
350061,2963,678,7.59360639660586,7.59361406656149,1.0000010100544099
351081,2963,678,8.47848707337216,8.47848896063211,1.00000022259395
353911,2963,678,126.065875168576,126.028090330117,0.999700277030494
1371351,2963,678,126.762605689944,126.611901567281,0.998811131075734
349686,2963,678,11.8362879071112,11.1847882274452,0.944957432196743
350830,2963,678,44.4536515048993,44.453650405669,0.999999975272441
571495,2963,678,7.49544327941036,7.35729581347593,0.981569139971492
349507,2963,678,7.6556740564829,7.28878032879267,0.952075581459801
1371093,2963,678,8.6744500874006,8.48837682394513,0.978549272682341
349437,2963,678,3.16771389268611,3.16771498244113,1.0000003440194
349653,2963,678,5.04862784940679,5.0486392673318,1.00000226158975
353417,2963,678,2.59424705207711,2.59424566336617,0.999999464695956
569306,2963,678,1.83727227946355,1.83727371342635,1.00000078048464
571018,2963,678,100.186245287208,61.0947518775016,0.6098117730868
571494,2963,678,3.0158373038496,3.01583833444012,1.00000034172617
1371298,2963,678,108.2900469588,108.290042834627,0.999999961915495
349265,2963,678,7.79793901210144,7.64692892934945,0.980634616080269
352038,2963,678,45.7837211464205,45.7837553150899,1.00000074630608
570896,2963,678,89.1121570821002,54.5126556413353,0.611730850495653
348096,2963,678,16.5986828895879,16.5986771589367,0.999999654752654
351958,2963,678,20.7411784482879,20.7411801248425,1.00000008083217
354526,2963,678,101.924172200865,101.924172024066,0.999999998265386
351888,2963,678,4.20739013824477,4.20738898068574,0.999999724874805
571452,2963,678,3.611962837028,3.54897985695931,0.982562672178402
348886,2963,678,3.03551656149117,3.03551561977805,0.999999689768414
351367,2963,678,4.37638618032025,4.37638653842323,1.00000008182618
1371479,2963,678,4.09931443704458,4.09931183315314,0.999999364798314
350167,2963,678,4.79110066824884,4.79110124085787,1.00000011951513
351201,2963,678,7.03528228844611,6.97323714793932,0.991180859848554
571446,2963,678,1.67824214374712,1.44252947206643,0.859547877188686
1371812,2963,678,12.8616865956876,12.8616886297113,1.00000015814596
352125,2964,156.299999237061,109.789172726085,109.789171072418,0.999999984937798
1371450,2964,156.299999237061,17.5436934297596,17.2521302759516,0.983380742773728
353851,2964,156.299999237061,13.6447977839114,13.6447983063863,1.00000003829114
569303,2964,156.299999237061,8.67143205649647,8.67143391599572,1.0000002144397
354536,2964,156.299999237061,7.65327698185056,7.65327852659816,1.00000020184133
348089,3033,603,37.6554289962781,37.6554832092892,1.00000143971301
349806,3033,603,57.4436916142632,57.367504453288,0.998673707088903
352066,3033,603,86.1863505683448,86.1857342177422,0.9999928486286
353106,3033,603,14.2709822061951,14.2709162669764,0.999995379489809
353484,3033,603,74.5314132237917,74.5319834362156,1.00000765063212
1370954,3033,603,23.4424017507826,23.3971789553778,0.998070897517859
1371130,3033,603,69.0981654557282,69.0981954580853,1.00000043419904
347877,3033,603,71.9265040417646,71.9265567887367,1.00000073334542
353166,3033,603,8.38057177879512,8.38060142860101,1.0000035379216
351296,3033,603,9.20359322533988,9.20359539927646,1.0000002362052
1371293,3033,603,84.3551697543192,84.3550980459952,0.999999149923778
351028,3033,603,8.43017064969631,8.33817716919155,0.989087589762127
353759,3033,603,2.96632358880853,2.96632545493849,1.00000062910532
349436,3033,603,28.9254774454887,28.9254783944941,1.00000003280863
349676,3033,603,15.1809042124235,15.1809045503891,1.00000002226255
351508,3033,603,4.99098924759719,4.99098687678764,0.999999524982036
347757,3033,603,11.4367573989806,11.4367587647153,1.00000011941625
1371845,3033,603,1.35456991011773,1.35415083406042,0.999690620576927
347726,3033,603,2.77408039778369,2.77408112994117,1.000000263928
1244019,3033,603,1.44061697149267,1.44061735120095,1.00000026357338
347566,3092,157,25.2462990947458,25.246284622838,0.999999426771115
352660,3092,157,27.6959710990391,27.6959625081513,0.999999689814532
354537,3092,157,3.8124158026225,3.81241369284036,0.9999994466023
571231,3092,157,123.063564175296,96.2053903670819,0.781753649114564
348113,3092,157,8.09611969240729,8.09612339675343,1.00000045754587
350924,3092,157,31.0616815682114,25.9764400440963,0.836285697767269
352072,3092,157,8.32826994960469,8.32826837967011,0.999999811493313
352311,3092,157,2.84398588983233,2.8439865849725,1.00000024442462
569639,3092,157,1.2951091193526,1.29510913134713,1.0000000092614
571229,3092,157,19.3576158168481,18.8074689434874,0.971579822713403
348991,3092,157,6.70276549414314,6.70277286064253,1.00000109902389
353307,3092,157,21.3561518898177,21.3274962346906,0.998658201380338
571230,3092,157,20.6748124738031,20.6748149257561,1.00000011859615
350015,3094,160,96.101935170447,96.1019338340397,0.999999986093856
352319,3094,160,52.4020550012528,51.7810539671637,0.988149299983097
351291,3094,160,7.70031915947643,7.70032123765002,1.00000026988149
802442,3122,42,3.54718261241548,3.49664171012951,0.985751818327855
802443,3122,42,5.1286172663858,4.88318953480579,0.952145438266838
805238,3122,42,38.426891451195,37.5875783145527,0.978158182852018
376208,3157,386,31.7917076681184,31.7917039273417,0.999999882334831
1381135,3157,386,114.61738565044,114.617383800136,0.999999983856695
377567,3157,386,113.266085918128,113.266085657059,0.999999997695088
373813,3157,386,50.7938633214505,50.7826363098356,0.999778969133656
377087,3157,386,94.2126700494786,94.1709027851675,0.999556670410793
378187,3157,386,16.4799507648961,16.4800567532092,1.00000643134889
569717,3157,386,9.85460785856469,9.85460884465344,1.00000010006372
376251,3157,386,7.59524700799118,7.59525085396377,1.0000005063657
375020,3157,386,7.64023960574435,7.64023806222318,0.999999797974768
571071,3157,386,6.39206557853326,6.15232171430793,0.962493522433425
374067,3180,224,21.0121307034221,21.0121529128713,1.00000105698225
376031,3180,224,216.9292563402,216.929229839667,0.9999998778379
377995,3180,224,12.7593789159303,12.7593772269734,0.999999867630161
575481,3180,224,68.6777957086198,23.7546820350138,0.345885912468684
575482,3180,224,46.1737505653177,16.2348099203023,0.351602582019766
350087,3236,282,21.0759635260378,20.7156677003449,0.982904894229494
353352,3236,282,132.203141345134,132.203141261917,0.999999999370536
354515,3236,282,4.40741804939519,3.97700076923502,0.902342533579442
349583,3236,282,77.1719951764774,77.0572545290899,0.998513182831089
571057,3236,282,33.2710164605531,33.2710207516684,1.00000012897458
1370403,3236,282,12.7208200573918,12.720820493642,1.00000003429419
349732,3236,282,4.08605181693004,4.0240148713353,0.984817386471286
569708,3236,282,5.47962670495256,5.47962628909274,0.999999924108003
1370779,3236,282,8.25226196833945,8.25226429470803,1.00000028190678
348062,3236,282,8.55393910416728,8.03598200849893,0.939448119823998
354715,3251,36,20.5167430411428,20.5167591841022,1.00000078681882
569574,3251,36,5.3335624057811,3.06336563085792,0.574356386556481
1371559,3251,36,5.34169458368177,5.34169488681583,1.00000005674867
353077,3299,155,120.672470355254,120.672470501369,1.00000000121084
354350,3299,155,19.750202549234402,18.8493854103529,0.954389473392185
352691,3299,155,18.0617860276997,18.0617739007082,0.999999328582925
1379761,3412,130,49.1667068690369,20.4320041624509,0.415565846556994
1380007,3412,130,329.168853054783,150.832549022392,0.458222421783294
1380911,3412,130,20.82670983685,8.43123319308033,0.404827899323898
1380693,3412,130,56.6819384853806,44.8083683624966,0.790522864246316
575483,3412,130,3.31675262948451,1.51018425647309,0.455320135438563
379310,3424,506,93.5218844463833,93.2120040179152,0.996686546359684
574655,3424,506,2.4743831406813,2.47438361521439,1.00000019177834
575261,3424,506,61.4914009648532,61.4363435942323,0.999104633009542
374301,3424,506,19.5984860120418,17.6053695411762,0.898302528591191
379241,3424,506,119.661542808987,119.501208739012,0.998660103603787
377790,3424,506,60.5779671044413,33.9242728423819,0.560010090531657
376351,3424,506,51.6178402214309,51.4325170168508,0.996409706338253
1231142,3424,506,22.5314751901695,22.1710075207467,0.984001594818786
1432079,3424,506,6.74312458943158,6.7431282399379,1.00000054136718
374298,3424,506,47.6819170672172,32.8402105488518,0.688735113199349
378505,3424,506,64.9874093251682,63.7896452137181,0.981569289745695
376686,3424,506,18.6607868679239,13.7223281377436,0.735356350987051
573815,3424,506,5.28120585689791,2.15252474315146,0.407582056347983
573816,3424,506,12.4473215682247,12.4473213442391,0.999999982005323
575400,3424,506,4.8002405814731,4.69862593041037,0.978831342025873
573822,3424,506,1.60286686529174,0.55808317151162,0.348178119840316
379360,3424,506,4.53968472746567,4.53968192362585,0.999999382371247
1379940,3424,506,40.6464496754951,40.6465134282401,1.0000015684702
373771,3424,506,17.3645347261596,15.9001188980282,0.915666278928554
1380411,3424,506,67.6775942494928,67.677535315764,0.999999129198823
348297,3453,68,6.82456888073487,2.47940875133324,0.363306282735659
