WR_GROUP,Year,Algorithm,n_irrfields,n_IrrConfHigh,area_m2_wrg,n_within_lema,n_within_buffer,n_croptypes,ET_m3,irr_m3_fromNonIrr,irr_m3_fromPrec,CropCode_maincrop,area_m2_maincrop,area_prc_maincrop,irr_m3_fromWIMAS,IrrArea_m2
4,2018,geesebal,2,1,465576.74,0,2,1,347713.58,42010.4,18061.4,1,465576.73825298017,0.9999999962476223,76475.87502984,376357.65
4,2018,ptjpl,2,1,465576.74,0,2,1,398790.88,52157.6,69138.8,1,465576.73825298017,0.9999999962476223,76475.87502984,376357.65
4,2018,sims,2,1,465576.74,0,2,1,450841.23,25842.5,121189.1,1,465576.73825298017,0.9999999962476223,76475.87502984,376357.65
4,2018,ssebop,2,1,465576.74,0,2,1,492451.32,27458.2,162799.2,1,465576.73825298017,0.9999999962476223,76475.87502984,376357.65
6,2016,disalexi,4,3,507061.5,0,0,1,323074.56,34549.5,71419.9,1,507061.49816170597,0.9999999963746132,170220.49603416,485622.77
6,2016,eemetric,4,3,507061.5,0,0,1,504533.42,88346.2,252878.8,1,507061.49816170597,0.9999999963746132,170220.49603416,485622.77
6,2016,ensemble,4,3,507061.5,0,0,1,453545.73,69303,201891.1,1,507061.49816170597,0.9999999963746132,170220.49603416,485622.77
6,2016,geesebal,4,3,507061.5,0,0,1,361720.06,51380.9,110065.4,1,507061.49816170597,0.9999999963746132,170220.49603416,485622.77
6,2016,ptjpl,4,3,507061.5,0,0,1,428196.36,40055.9,176541.7,1,507061.49816170597,0.9999999963746132,170220.49603416,485622.77
6,2016,sims,4,3,507061.5,0,0,1,528438.18,59153.6,276783.5,1,507061.49816170597,0.9999999963746132,170220.49603416,485622.77
6,2016,ssebop,4,3,507061.5,0,0,1,623686.64,105398.1,372032.1,1,507061.49816170597,0.9999999963746132,170220.49603416,485622.77
6,2017,disalexi,4,1,507061.5,0,0,3,348031.39,NA,0,5,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2017,eemetric,4,1,507061.5,0,0,3,563847.05,NA,156676.6,5,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2017,ensemble,4,1,507061.5,0,0,3,468867.97,NA,61771.3,5,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2017,geesebal,4,1,507061.5,0,0,3,401519.77,NA,12146.7,5,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2017,ptjpl,4,1,507061.5,0,0,3,428522.96,NA,23082.3,5,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2017,sims,4,1,507061.5,0,0,3,564176.1,NA,157005.7,5,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2017,ssebop,4,1,507061.5,0,0,3,603977.53,NA,196807.1,5,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2018,disalexi,4,3,507061.5,0,0,2,412822.82,82789.4,39845.9,4,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2018,eemetric,4,3,507061.5,0,0,2,501329.57,116799.7,127270.3,4,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2018,ensemble,4,3,507061.5,0,0,2,464025.24,84135.7,89966,4,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2018,geesebal,4,3,507061.5,0,0,2,384800.5,57531.9,14748.5,4,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2018,ptjpl,4,3,507061.5,0,0,2,421912.89,56001.5,48416,4,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
6,2018,sims,4,3,507061.5,0,0,2,517330.99,57066.2,143271.7,4,254565.66220562623,0.5020409993770504,91277.65729368,485622.77
