UID,within_lema,within_buffer,area_m2
351591,FALSE,FALSE,8707.313085269183
351592,FALSE,FALSE,590330.5060579532
351593,FALSE,TRUE,247679.9016783319
351594,TRUE,FALSE,245770.72357612662
351595,FALSE,FALSE,200439.12622708897
351596,FALSE,FALSE,77047.256875603
351597,TRUE,FALSE,74085.00002455528
351598,FALSE,FALSE,243332.61726933857
351600,FALSE,TRUE,56234.15112712048
351603,FALSE,FALSE,1031718.7934442747
351607,TRUE,FALSE,525955.7879863352
351609,FALSE,FALSE,94328.79976613238
351610,FALSE,TRUE,25165.04947554285
351613,TRUE,FALSE,946607.3872198686
351614,FALSE,FALSE,43803.34728790156
351615,FALSE,FALSE,29761.57953317836
351616,FALSE,FALSE,76009.83578010928
351618,FALSE,FALSE,198425.84881409336
351620,FALSE,FALSE,369656.608668545
351621,FALSE,FALSE,35179.805765008554
351622,FALSE,TRUE,309045.47321764124
351623,TRUE,FALSE,30345.647420247784
351624,FALSE,FALSE,33522.69177325396
351626,TRUE,FALSE,817783.1168509182
351627,TRUE,FALSE,32226.128797301673
351629,FALSE,FALSE,506875.0919885477
351630,TRUE,FALSE,24476.60364337178
351631,FALSE,FALSE,645434.8276058394
351632,TRUE,FALSE,53244.69975094497
351633,TRUE,FALSE,33770.29455893603
351635,FALSE,TRUE,119790.5618936948
351636,FALSE,FALSE,102397.66080652177
351637,FALSE,FALSE,420441.83256796375
351638,FALSE,TRUE,14803.112830885337
351640,FALSE,FALSE,89381.5253598066
351641,FALSE,FALSE,61463.851454725955
351642,FALSE,FALSE,53025.62792781973
351643,FALSE,FALSE,107326.38024651865
351644,FALSE,FALSE,424384.102719394
351646,FALSE,FALSE,494596.32854843
351647,FALSE,FALSE,320326.18402109924
351648,TRUE,FALSE,29886.319053266197
351650,FALSE,TRUE,102637.04906284629
351651,FALSE,FALSE,16826.532178795198
351653,FALSE,TRUE,32290.293546311557
351654,FALSE,FALSE,445114.0159928063
351656,TRUE,FALSE,43097.23067563819
351658,FALSE,FALSE,160176.7965717449
351659,FALSE,FALSE,236746.6070295684
351661,FALSE,FALSE,305273.42579552904
351662,FALSE,FALSE,59086.722941158805
351664,TRUE,FALSE,21282.19277994102
351666,FALSE,TRUE,161723.73057616502
351667,TRUE,FALSE,39360.98265184462
351668,FALSE,FALSE,335930.1737586381
351669,FALSE,FALSE,206827.55088528804
351670,FALSE,FALSE,51566.31881957041
351671,FALSE,FALSE,37666.30847251392
351673,FALSE,TRUE,73485.78623361443
351676,TRUE,FALSE,30120.738258036086
351678,TRUE,FALSE,22548.356933110394
351679,FALSE,FALSE,121162.2588080985
351681,FALSE,FALSE,31709.7658988411
351682,FALSE,FALSE,131143.4283929522
351683,FALSE,FALSE,91986.19377916795
351684,FALSE,TRUE,42597.339790684404
351685,FALSE,FALSE,22765.9902260144
351689,FALSE,FALSE,146855.98395935493
351691,FALSE,TRUE,241130.39698944567
351694,FALSE,FALSE,309831.9684405691
351695,FALSE,TRUE,50802.98282377049
351696,FALSE,FALSE,239886.32847167656
351697,TRUE,FALSE,157061.91969862813
351699,TRUE,FALSE,214173.30848420865
351700,TRUE,FALSE,251556.06328576058
351702,FALSE,FALSE,25964.805673796334
351703,FALSE,FALSE,315343.0629453305
351704,FALSE,FALSE,42489.77997496119
351705,FALSE,TRUE,77591.95291565359
351711,FALSE,TRUE,59166.618151635834
351712,FALSE,TRUE,127759.28831878805
351713,FALSE,FALSE,485779.86657217797
351715,FALSE,FALSE,15101.981670630397
351716,TRUE,FALSE,31505.138704064302
351717,FALSE,FALSE,293956.3935968785
351718,TRUE,FALSE,33155.75931584556
351721,FALSE,FALSE,137641.53866179357
351724,FALSE,FALSE,27594.386809511983
351726,TRUE,FALSE,203802.65451911278
351729,FALSE,TRUE,171720.81296553882
351730,FALSE,FALSE,630845.5016226545
351731,FALSE,TRUE,500887.8978617282
351732,FALSE,FALSE,94304.08306255843
351733,FALSE,FALSE,13243.929664817464
351734,FALSE,FALSE,204003.28449092468
351735,FALSE,FALSE,216331.2468577288
351736,TRUE,FALSE,36099.28896255442
351737,FALSE,FALSE,129028.4371139193
351741,TRUE,FALSE,272881.53984801215
351743,FALSE,FALSE,449183.7015257254
351744,FALSE,TRUE,4420.563609786332
351746,FALSE,TRUE,349806.4412145574
351747,FALSE,TRUE,10098.918897747993
351750,FALSE,TRUE,110308.26776845753
351751,FALSE,TRUE,81625.88699018955
351753,FALSE,TRUE,348003.2494289209
351755,FALSE,FALSE,327605.0277538402
351756,FALSE,TRUE,18771.49635777995
351759,FALSE,FALSE,187419.89805415645
351761,FALSE,FALSE,129405.17864353955
351762,FALSE,FALSE,785574.9710017667
351763,FALSE,FALSE,393803.8823229335
351764,FALSE,TRUE,475912.2651994331
351765,FALSE,TRUE,275394.8750440767
351766,FALSE,FALSE,138372.33927668107
351767,FALSE,FALSE,392258.4087131282
351769,FALSE,FALSE,73461.35846304684
351770,FALSE,TRUE,104763.16826238048
351771,FALSE,TRUE,486109.2052291855
351774,FALSE,FALSE,51051.85978335468
351775,FALSE,TRUE,494686.0539820714
351776,FALSE,FALSE,13140.916800005187
351778,FALSE,FALSE,433452.09810926113
351779,FALSE,TRUE,62693.83417520288
351782,FALSE,FALSE,32065.91918744368
351783,FALSE,FALSE,599756.9425979517
351784,FALSE,FALSE,12378.475387968123
351786,FALSE,TRUE,128998.75115415163
351787,FALSE,TRUE,290565.8906922764
351789,FALSE,FALSE,129508.48429332592
351790,TRUE,FALSE,171711.93701595004
351791,FALSE,FALSE,107403.31179271126
351792,FALSE,FALSE,31189.854148357088
351793,TRUE,FALSE,259651.73593460885
351795,FALSE,TRUE,5880.03958565183
351796,FALSE,FALSE,595976.5708520762
351797,FALSE,TRUE,221963.40550438315
351798,TRUE,FALSE,74303.83307697414
351800,TRUE,FALSE,32072.46383344289
351802,FALSE,FALSE,35305.380262535065
351803,FALSE,FALSE,40038.761630308814
351805,TRUE,FALSE,1215838.3512517675
351806,FALSE,FALSE,311030.920051991
351807,FALSE,FALSE,29493.58492984227
351810,TRUE,FALSE,74952.40146963065
351811,FALSE,FALSE,39691.307588330004
351812,FALSE,TRUE,430143.0881585106
351813,FALSE,FALSE,38328.84796845321
351814,FALSE,TRUE,292627.0663178819
351815,FALSE,FALSE,241735.9922975013
351816,TRUE,FALSE,215889.6302458767
351817,TRUE,FALSE,30988.48731035553
351818,FALSE,TRUE,553011.5760362328
351820,FALSE,FALSE,141593.03044374567
351821,FALSE,FALSE,95067.73576928116
351823,FALSE,FALSE,65765.11793898605
351824,FALSE,FALSE,425836.50359989447
351825,TRUE,FALSE,30705.995919053094
351826,FALSE,FALSE,48125.32793852172
351827,FALSE,FALSE,9647.203056367056
351828,FALSE,FALSE,390337.8438810818
351829,FALSE,FALSE,312794.0005158079
351831,FALSE,TRUE,153312.64913466386
351833,TRUE,FALSE,36491.974090711796
351836,FALSE,FALSE,236632.0589592266
351838,TRUE,FALSE,92195.84821834101
351839,FALSE,FALSE,447260.9601002352
351840,FALSE,FALSE,32791.553107115906
351841,FALSE,FALSE,34811.7637483856
351843,FALSE,FALSE,27267.096767062438
351845,FALSE,FALSE,158003.65951770198
351846,FALSE,FALSE,89238.25675937207
351847,FALSE,FALSE,18177.724881223403
351848,FALSE,FALSE,118797.43381078687
351849,FALSE,TRUE,146640.27595783293
351850,TRUE,FALSE,502648.62690987886
351851,FALSE,FALSE,231799.92634659982
351852,FALSE,FALSE,31479.62095709471
351854,FALSE,FALSE,28020.36209059623
351855,FALSE,TRUE,147027.4221704919
351856,FALSE,FALSE,6286.644381517544
351857,FALSE,FALSE,46646.4733942952
351859,FALSE,FALSE,24927.080271896906
351860,FALSE,FALSE,609666.1635380243
351861,FALSE,FALSE,70480.31896951585
351862,FALSE,TRUE,74945.40529556002
351863,TRUE,FALSE,61160.891312171705
351865,FALSE,TRUE,121659.31368664652
351867,FALSE,FALSE,10383.928089786772
351868,FALSE,TRUE,27882.03691495722
351869,TRUE,FALSE,29179.391696885228
351870,FALSE,FALSE,630216.063002032
351871,FALSE,TRUE,13208.500674273353
351872,FALSE,TRUE,18060.09468195343
351874,FALSE,FALSE,13816.78027889505
351875,FALSE,FALSE,174638.48846888263
351879,TRUE,FALSE,6418.497964481008
351880,FALSE,FALSE,236391.65405897424
351881,FALSE,TRUE,21246.226136939367
351882,FALSE,TRUE,230477.23488820298
351883,TRUE,FALSE,29744.288683372317
351884,TRUE,FALSE,29904.98811346991
351885,FALSE,FALSE,88289.65916333807
351886,FALSE,FALSE,515189.615622152
351887,TRUE,FALSE,210301.8473901865
351888,FALSE,FALSE,17032.15877463715
351889,FALSE,FALSE,4588.399148972705
351890,TRUE,FALSE,36197.11559497864
351891,FALSE,FALSE,254456.70856356015
351892,FALSE,FALSE,74931.97076985752
351893,TRUE,FALSE,33520.16768681258
351894,FALSE,TRUE,42402.49773896125
351897,FALSE,FALSE,359355.3260877531
351898,FALSE,TRUE,973145.2557381105
351899,FALSE,TRUE,27843.744666737388
351902,FALSE,FALSE,319139.07347110094
351904,FALSE,FALSE,145752.58509819442
351905,FALSE,FALSE,35683.69894419657
351906,FALSE,FALSE,30936.125466379337
351907,FALSE,FALSE,559307.6086297892
351908,FALSE,TRUE,398359.17959257506
351910,TRUE,FALSE,300243.6639080122
351911,FALSE,FALSE,95017.5616880648
351912,FALSE,FALSE,635627.9933265112
351914,TRUE,FALSE,166319.82421842834
351915,FALSE,FALSE,47057.43346501002
351919,FALSE,FALSE,34743.0121148671
351920,FALSE,FALSE,210084.6435757801
351921,FALSE,TRUE,80997.88771297224
351924,FALSE,FALSE,45070.71532268013
351925,FALSE,TRUE,126349.31240289146
351926,FALSE,TRUE,341044.35455480433
351927,TRUE,FALSE,41867.059477291536
351929,FALSE,FALSE,33625.52014189842
351932,TRUE,FALSE,486488.1229777294
351934,FALSE,FALSE,169972.0727840421
351935,FALSE,TRUE,166419.98082030378
351936,FALSE,TRUE,226925.51435734436
351937,FALSE,FALSE,143788.06642779382
351938,FALSE,FALSE,64179.34658064414
351939,FALSE,FALSE,12507.08827550328
351941,FALSE,FALSE,34029.63718130914
351944,FALSE,FALSE,229298.54979366518
351945,TRUE,FALSE,18308.76414203624
351946,TRUE,FALSE,290361.06554524414
351948,FALSE,FALSE,342968.0827778618
351949,FALSE,TRUE,239321.845771302
351951,TRUE,FALSE,37095.60211299872
351952,FALSE,FALSE,29566.00371259998
351954,FALSE,FALSE,622508.9934709911
351956,FALSE,TRUE,109714.359292835
351957,FALSE,FALSE,11972.80787880905
351958,FALSE,FALSE,83963.40794342873
351959,FALSE,TRUE,189215.07299936045
351960,FALSE,FALSE,82998.5715871806
351961,TRUE,FALSE,272855.501390069
351962,TRUE,FALSE,131399.9375634482
351963,FALSE,TRUE,140201.3702968582
351964,FALSE,FALSE,260645.68645007024
351966,FALSE,FALSE,34200.9200818977
351967,TRUE,FALSE,47518.3060295044
351968,FALSE,FALSE,66514.09548568749
351969,TRUE,FALSE,43742.06391668157
351970,TRUE,FALSE,18419.501825413783
351971,FALSE,FALSE,102904.39819741587
351972,FALSE,FALSE,172382.16642128467
351973,FALSE,TRUE,317803.50002340646
351974,FALSE,TRUE,491043.47499433486
351975,TRUE,FALSE,251480.83196351817
351976,TRUE,FALSE,251912.89144805912
351977,FALSE,FALSE,172801.19349130057
351980,FALSE,FALSE,373746.0976466682
351983,TRUE,FALSE,298277.93527145195
351985,FALSE,FALSE,217691.65830400004
351986,FALSE,FALSE,89197.75712230895
351987,FALSE,FALSE,77358.73934124457
351988,FALSE,FALSE,17822.864103322616
351989,FALSE,FALSE,70434.6390393395
351990,FALSE,FALSE,33594.65322782658
351991,FALSE,FALSE,78535.7588215929
351992,FALSE,FALSE,502723.53405379807
351995,TRUE,FALSE,38057.77691498329
351998,FALSE,FALSE,74301.6832244338
352000,FALSE,FALSE,617190.7950894269
352001,FALSE,FALSE,356797.9267727928
352002,FALSE,TRUE,643864.9445924768
352003,FALSE,TRUE,127778.74580637866
352004,FALSE,FALSE,110390.52588606998
352005,FALSE,FALSE,39026.5606091884
352006,FALSE,TRUE,251830.6843834388
352007,FALSE,FALSE,842565.8716558774
352012,FALSE,FALSE,85311.6242997488
352013,FALSE,FALSE,15252.650741667254
352014,FALSE,TRUE,315029.58719191817
352016,FALSE,FALSE,479156.72885518894
352017,FALSE,FALSE,252070.13924249494
352018,FALSE,FALSE,150157.9847381413
352019,FALSE,FALSE,254063.45658720983
352021,FALSE,FALSE,282772.3325954871
352022,FALSE,TRUE,16713.90519031044
352023,FALSE,TRUE,14067.817646488547
352025,FALSE,TRUE,311154.9032780249
352026,FALSE,TRUE,54799.88429921307
352028,FALSE,FALSE,239885.47244875773
352029,FALSE,FALSE,316918.4524062241
352033,TRUE,FALSE,496777.2054654065
352034,FALSE,FALSE,93986.93015923712
352035,FALSE,FALSE,218388.7032520445
352037,FALSE,TRUE,502394.09178913385
352038,FALSE,FALSE,185338.82795953378
352040,FALSE,TRUE,320808.33892410155
352041,FALSE,FALSE,312187.9471752818
352043,FALSE,FALSE,251983.16615197062
352045,FALSE,FALSE,37855.97510838881
352046,FALSE,FALSE,1209494.275162654
352047,FALSE,FALSE,34090.009848283604
352048,FALSE,FALSE,225749.86249145865
352051,FALSE,TRUE,26043.40481524635
352052,FALSE,FALSE,639534.1921527279
352053,FALSE,TRUE,291801.1412494641
352055,FALSE,TRUE,268885.88794934377
352056,FALSE,FALSE,49454.892871255055
352057,FALSE,TRUE,308502.7940079672
352058,FALSE,FALSE,17226.43880575057
352059,FALSE,FALSE,586821.128641123
352061,FALSE,FALSE,66870.86203738046
352062,FALSE,FALSE,312298.4892082494
352063,FALSE,FALSE,100768.91085359803
352065,FALSE,TRUE,48120.283537434414
352066,FALSE,FALSE,348911.5516681521
352067,FALSE,TRUE,48820.27278491753
352068,FALSE,FALSE,229259.41836921498
352069,FALSE,FALSE,12136.405747274752
352070,FALSE,FALSE,109132.97776501905
352072,FALSE,FALSE,33719.4734492898
352073,TRUE,FALSE,32965.84289440117
352074,FALSE,FALSE,42882.10061198915
352075,FALSE,FALSE,255379.99199431058
352077,FALSE,FALSE,354096.6808831985
352078,FALSE,FALSE,495371.91963874013
352080,FALSE,TRUE,52491.407417055685
352081,FALSE,TRUE,331588.44050878193
352084,FALSE,FALSE,808272.4259143928
352085,FALSE,FALSE,144429.59719754267
352086,FALSE,TRUE,97715.4348398149
352087,FALSE,FALSE,232526.82719996583
352088,TRUE,FALSE,29171.503810182214
352089,FALSE,FALSE,33116.90971136093
352091,FALSE,FALSE,169773.23387941584
352092,FALSE,FALSE,45789.970270998776
352094,TRUE,FALSE,31502.299403812736
352095,FALSE,TRUE,474915.6508084405
352096,FALSE,FALSE,487015.23555853823
352099,FALSE,TRUE,247990.15172971785
352100,FALSE,TRUE,244069.87666615844
352102,FALSE,FALSE,114506.64726293366
352103,FALSE,FALSE,199678.32078721747
352104,FALSE,FALSE,534313.18166719
352105,FALSE,TRUE,35604.96741061879
352106,TRUE,FALSE,33834.777888650075
352107,TRUE,FALSE,248559.40887844656
352109,TRUE,FALSE,34653.595037415624
352110,FALSE,FALSE,225068.20382299344
352111,FALSE,FALSE,10207.715162147302
352113,FALSE,FALSE,1279158.8532289453
352114,TRUE,FALSE,48140.022775523365
352115,FALSE,TRUE,10238.857216534365
352118,FALSE,FALSE,54924.88968771044
352120,FALSE,FALSE,586506.2325254949
352124,FALSE,TRUE,8871.8099499753
352125,FALSE,FALSE,444437.1014366355
352126,FALSE,FALSE,440103.4447352821
352127,FALSE,FALSE,620923.127687797
352129,FALSE,TRUE,29552.547623711755
352130,FALSE,FALSE,294794.82989535853
352131,FALSE,TRUE,5333.2610184320365
352132,FALSE,FALSE,150330.98426241975
352135,FALSE,FALSE,410786.6087568253
352138,FALSE,FALSE,145198.77705238288
352141,FALSE,FALSE,40239.61902442109
352143,FALSE,FALSE,74772.59013887215
352144,FALSE,FALSE,290468.8797397634
352146,TRUE,FALSE,32484.366341572575
352147,TRUE,FALSE,494467.94038793776
352148,FALSE,FALSE,20554.769284679787
352149,TRUE,FALSE,99183.72901210096
352150,FALSE,FALSE,11191.147337072529
352151,FALSE,FALSE,332154.8400102047
352154,FALSE,FALSE,442102.82710564416
352155,FALSE,FALSE,213569.24081365392
352156,FALSE,FALSE,24891.51836075139
352164,TRUE,FALSE,259635.30385884736
352165,FALSE,TRUE,30385.051120556775
352166,FALSE,FALSE,11448.23772778362
352170,FALSE,TRUE,189149.51780543406
352172,FALSE,FALSE,212933.92288770166
352175,FALSE,FALSE,195355.67325344868
352176,FALSE,FALSE,85403.97361370735
352177,FALSE,FALSE,29733.306640126975
352179,TRUE,FALSE,119565.19894739892
352180,FALSE,FALSE,631043.7645478401
352185,FALSE,FALSE,15717.08380559925
352187,FALSE,TRUE,39906.07797383424
352188,FALSE,TRUE,217114.9184848352
352191,FALSE,FALSE,198382.26099559898
352192,FALSE,FALSE,82087.7333099097
352193,FALSE,FALSE,511897.61799262755
352194,FALSE,TRUE,390821.86680255085
352195,FALSE,TRUE,223893.6832216978
352197,FALSE,FALSE,53901.5174829287
352198,FALSE,FALSE,267987.4585922407
352200,FALSE,TRUE,263047.4174905688
352201,FALSE,TRUE,29427.565242526645
352203,TRUE,FALSE,30776.817471723538
352205,TRUE,FALSE,38090.490287459455
352206,TRUE,FALSE,36936.21070496738
352207,TRUE,FALSE,358283.9246270547
352209,FALSE,FALSE,7047.403374156565
352210,TRUE,FALSE,140385.76441738545
352211,TRUE,FALSE,240228.58364788909
352212,FALSE,TRUE,53803.864897593856
352213,FALSE,FALSE,245858.27936115768
352214,FALSE,FALSE,34870.5589428097
352215,FALSE,FALSE,33423.80857386615
352217,FALSE,FALSE,291083.7839780918
352218,FALSE,FALSE,545975.633114436
352219,FALSE,FALSE,80946.0348551774
352220,FALSE,FALSE,242358.12945149653
352222,FALSE,TRUE,283192.2828955683
352223,FALSE,TRUE,12242.747331656516
352224,FALSE,TRUE,1151069.6951232825
352227,FALSE,TRUE,56022.68428290915
352228,FALSE,FALSE,56618.51747843891
352230,TRUE,FALSE,28830.466215640772
352231,TRUE,FALSE,22548.3428771724
352233,FALSE,TRUE,30251.425793455448
352234,FALSE,TRUE,30263.04622677504
352235,FALSE,FALSE,237582.42083317228
352236,FALSE,TRUE,490878.7217902392
352238,FALSE,TRUE,20771.419142781233
352239,FALSE,FALSE,254272.18780960888
352240,FALSE,TRUE,281784.47615106625
352241,FALSE,FALSE,32831.4934321288
352242,FALSE,FALSE,35698.67462731572
352244,TRUE,FALSE,33273.5390069664
352245,FALSE,FALSE,39345.39137739019
352248,FALSE,FALSE,485488.5526739834
352249,TRUE,FALSE,264265.35601387336
352251,FALSE,TRUE,659595.7998897545
352252,FALSE,FALSE,28184.671870142804
352254,FALSE,TRUE,488138.92714034143
352256,FALSE,FALSE,27427.1680655519
352257,FALSE,TRUE,21323.566888883186
352258,TRUE,FALSE,34173.688279906986
352259,FALSE,FALSE,144716.80860814266
352260,TRUE,FALSE,475515.024006299
352261,FALSE,TRUE,32394.892707721097
352262,TRUE,FALSE,32052.43843002338
352264,FALSE,TRUE,287729.2578920624
352265,TRUE,FALSE,16704.227117715403
352266,TRUE,FALSE,35039.1909013784
352267,FALSE,TRUE,197548.9447069317
352268,FALSE,TRUE,313076.7481159703
352270,FALSE,FALSE,4396.955454751151
352271,FALSE,TRUE,11918.296738931444
352273,FALSE,TRUE,304676.1834061609
352274,TRUE,FALSE,34359.375560335815
352276,FALSE,FALSE,199301.97868258785
352277,FALSE,TRUE,114633.15424546739
352280,TRUE,FALSE,37631.69779986888
352281,FALSE,FALSE,67614.7387397167
352286,FALSE,TRUE,491427.88329557725
352291,FALSE,FALSE,70249.68557893671
352292,FALSE,FALSE,44527.67339640597
352295,TRUE,FALSE,43662.465198404156
352296,FALSE,FALSE,301289.6412019989
352298,FALSE,TRUE,29624.373598037288
352300,FALSE,FALSE,90173.48056957319
352301,TRUE,FALSE,252068.48120652296
352302,FALSE,FALSE,140415.13267375715
352303,FALSE,FALSE,274481.2797981268
352304,FALSE,FALSE,161272.61467315466
352306,FALSE,TRUE,35202.96929483116
352307,FALSE,FALSE,25924.1441841051
352309,FALSE,TRUE,21225.435673423228
352310,TRUE,FALSE,149389.62335681962
352311,FALSE,FALSE,11514.714051943738
352316,FALSE,FALSE,461135.6553631155
352318,FALSE,FALSE,32946.63368183747
352319,FALSE,FALSE,212162.54653554852
352320,FALSE,FALSE,61769.35582871233
352321,TRUE,FALSE,17085.93023703061
352325,FALSE,TRUE,12990.550653312122
352327,FALSE,FALSE,425540.1182435354
352330,FALSE,FALSE,41242.69435670515
352332,TRUE,FALSE,29469.79696989013
352333,TRUE,FALSE,187268.22048145952
352334,TRUE,FALSE,17142.648896243423
352335,FALSE,TRUE,39971.75987987965
352337,FALSE,FALSE,243763.58126564324
352338,FALSE,TRUE,212901.97532348172
352339,FALSE,TRUE,504135.68303119554
352342,TRUE,FALSE,86312.35055847606
352344,FALSE,FALSE,77563.96739884559
352345,FALSE,FALSE,60774.91512562777
352346,FALSE,FALSE,101119.84521929236
352348,FALSE,FALSE,79532.57711390089
352350,FALSE,TRUE,14043.858173963614
352351,FALSE,FALSE,218140.92557425424
352352,FALSE,FALSE,4252.393998883665
352353,FALSE,TRUE,32961.11086702102
352354,FALSE,FALSE,390160.69623433077
352355,FALSE,FALSE,134301.0048081403
352356,TRUE,FALSE,30827.892088182736
352358,FALSE,FALSE,140352.6731035225
352360,FALSE,FALSE,59137.32548037532
352361,TRUE,FALSE,7542.319741457555
352362,FALSE,FALSE,20275.43226502929
352363,FALSE,FALSE,135016.8648713783
352365,FALSE,FALSE,149536.28578701615
352366,FALSE,FALSE,80011.66169515904
352367,FALSE,FALSE,75215.37745153252
352369,FALSE,FALSE,255291.10334193148
352370,FALSE,FALSE,40908.324682376464
352371,FALSE,TRUE,17863.618637701962
352373,FALSE,FALSE,61104.89938689303
352374,FALSE,FALSE,182682.7390410062
352377,FALSE,FALSE,39109.66206871008
352379,TRUE,FALSE,83757.76366824517
352380,FALSE,FALSE,196261.3748347218
352381,FALSE,FALSE,374268.119498151
352382,FALSE,FALSE,11410.636137434049
352383,FALSE,TRUE,232491.23133893125
352384,FALSE,TRUE,577276.3332845605
352387,TRUE,FALSE,36316.76529179746
352388,FALSE,FALSE,74486.68347028457
352390,TRUE,FALSE,35634.53092783876
352391,FALSE,FALSE,347518.32892851345
352392,TRUE,FALSE,856881.6342545397
352397,TRUE,FALSE,364742.7755619227
352399,TRUE,FALSE,7945.852695333269
352400,FALSE,TRUE,657205.4347751407
352401,FALSE,FALSE,11882.032449248713
352403,FALSE,FALSE,807328.1637978548
352404,FALSE,FALSE,497414.79594493937
352406,TRUE,FALSE,70782.14848304447
352407,TRUE,FALSE,488536.2388111588
352409,FALSE,TRUE,32993.71059035562
352410,FALSE,FALSE,128631.7935293056
352411,TRUE,FALSE,35069.650921182474
352412,FALSE,TRUE,35008.174651269335
352413,FALSE,FALSE,109651.11384305544
352414,FALSE,TRUE,489833.27763788553
352415,FALSE,FALSE,37657.62196334009
352416,TRUE,FALSE,61161.445608362556
352417,FALSE,TRUE,102392.3995628712
352418,FALSE,FALSE,23824.16120814382
352419,FALSE,FALSE,66175.74366686074
352421,FALSE,TRUE,178917.82393647172
352422,FALSE,FALSE,59286.39051680267
352423,FALSE,TRUE,216830.0381093623
352424,TRUE,FALSE,6283.975569601636
352426,FALSE,FALSE,623956.4202774237
352427,FALSE,FALSE,532957.3722183848
352428,FALSE,FALSE,318748.23827288696
352429,FALSE,FALSE,251786.84291801183
352431,FALSE,FALSE,26359.242751291487
352432,FALSE,TRUE,31755.552692974918
352433,FALSE,FALSE,618035.3701534029
352434,FALSE,FALSE,513265.5700657703
352435,FALSE,FALSE,294386.0315087326
352436,FALSE,TRUE,13730.104505963624
352438,FALSE,FALSE,39986.670983343385
352439,FALSE,TRUE,30092.328210946755
352441,FALSE,TRUE,264981.36664779927
352443,FALSE,FALSE,172808.07484173303
352445,FALSE,FALSE,8665.98446968384
352446,FALSE,TRUE,36697.98762873979
352447,TRUE,FALSE,34057.94411348598
352448,FALSE,FALSE,38432.53483869415
352449,FALSE,FALSE,37368.56705505331
352451,TRUE,FALSE,60255.17853671452
352452,FALSE,FALSE,24373.435878270247
352453,FALSE,FALSE,79115.74000460427
352454,TRUE,FALSE,637436.1586224581
352455,FALSE,FALSE,12728.488961033523
352456,FALSE,FALSE,70148.84728601185
352458,FALSE,FALSE,53693.94685766753
352459,FALSE,FALSE,496624.1492415508
352467,TRUE,FALSE,278047.30835658684
352468,TRUE,FALSE,95994.87902905047
352469,FALSE,FALSE,35546.63847835362
352470,FALSE,TRUE,973680.2771817856
352475,FALSE,FALSE,16303.841994732618
352476,FALSE,FALSE,4608.921127696522
352477,FALSE,FALSE,141188.9521572329
352478,TRUE,FALSE,31922.1093364954
352480,FALSE,TRUE,131556.70706338994
352482,FALSE,FALSE,495210.38135232416
352486,TRUE,FALSE,243602.0506790951
352487,FALSE,TRUE,62937.77657461306
352488,FALSE,FALSE,629105.9361224666
352489,FALSE,FALSE,321675.5181016172
352491,FALSE,FALSE,33237.36201095581
352493,FALSE,FALSE,24872.18073457922
352495,TRUE,FALSE,38826.391659974746
352498,FALSE,TRUE,11488.773368080147
352499,FALSE,TRUE,35348.307772320695
352500,FALSE,TRUE,210933.1627034694
352501,FALSE,FALSE,622611.7607286447
352502,FALSE,FALSE,37578.02448810497
352503,FALSE,TRUE,300214.3913619127
352504,FALSE,FALSE,283628.8969718991
352506,FALSE,TRUE,25437.30543264374
352507,FALSE,TRUE,213253.94719512324
352508,TRUE,FALSE,502607.5186975181
352509,FALSE,TRUE,45229.535918482
352511,TRUE,FALSE,503224.02137245936
352512,FALSE,FALSE,194763.82532741595
352513,FALSE,TRUE,282254.59906590567
352514,FALSE,FALSE,449572.14854017785
352515,FALSE,FALSE,167711.1270177094
352516,FALSE,FALSE,73283.99621354742
352518,FALSE,FALSE,27144.03026226908
352520,FALSE,FALSE,1200477.73641589
352521,FALSE,FALSE,315783.85765634873
352524,FALSE,FALSE,50237.25065469276
352527,FALSE,FALSE,432432.1926800404
352528,FALSE,FALSE,159757.63974759448
352529,FALSE,TRUE,29367.082328700693
352530,FALSE,FALSE,642090.4772792291
352531,FALSE,FALSE,328871.32159859483
352534,TRUE,FALSE,33085.24358546396
352536,TRUE,FALSE,217575.49214041547
352537,TRUE,FALSE,27911.63621171564
352540,FALSE,FALSE,14530.719950847328
352542,FALSE,FALSE,459673.9052828431
352543,FALSE,TRUE,279360.8594451891
352544,TRUE,FALSE,33991.88232898386
352545,FALSE,FALSE,987185.7964221872
352546,FALSE,TRUE,253015.22748706676
352547,FALSE,FALSE,309840.907111182
352548,FALSE,FALSE,202264.7034700953
352549,FALSE,FALSE,16640.193762949668
352550,FALSE,FALSE,307466.95339868084
352552,FALSE,TRUE,13623.137714166427
352553,FALSE,FALSE,30589.594219613355
352555,FALSE,TRUE,35670.151376193855
352557,FALSE,TRUE,152496.84470399842
352559,FALSE,FALSE,7985.102787825279
352560,FALSE,TRUE,33616.74840227858
352562,FALSE,FALSE,565587.9181516877
352564,TRUE,FALSE,256547.58349686788
352565,FALSE,FALSE,91536.91329136584
352567,FALSE,FALSE,4091.985432438596
352568,FALSE,TRUE,192510.83272676723
352570,FALSE,FALSE,201944.59147064784
352572,FALSE,FALSE,119755.83616774704
352573,FALSE,FALSE,85001.37035504775
352574,FALSE,TRUE,665918.2555156387
352575,FALSE,TRUE,118642.31465509575
352576,FALSE,TRUE,145337.36375374754
352577,FALSE,FALSE,135046.4852207261
352578,FALSE,TRUE,64333.47110383352
352579,TRUE,FALSE,37721.07099404695
352580,FALSE,FALSE,292853.9534362722
