UID,Year,precip_mm
351586,2020,416.7499015305191
351589,2017,743.4026261240243
351589,2018,815.4072173118591
351589,2019,824.3955540299415
351589,2020,490.6236640796065
351590,2017,776.8613816678524
351590,2018,725.5942643165588
351590,2019,890.4679139733314
351590,2020,397.0677445094101
351591,2017,724.9169655039906
351591,2018,790.9843939185142
351591,2019,934.3565277576446
351591,2020,491.405464977026
351592,2017,744.0709361895919
351592,2018,768.7342561602592
351592,2019,833.4847309470176
351592,2020,413.3129740264267
351593,2017,750.4044790878892
351593,2018,818.0773183822631
351593,2019,808.673824107647
351593,2020,475.44823378175494
351594,2017,765.169777791202
351594,2018,698.8496758460998
351594,2019,887.2061452567577
351594,2020,401.562354459241
351595,2017,811.4497599244118
351595,2018,827.3539399504662
351595,2019,821.6879537343979
351595,2020,475.4697295011952
351596,2017,777.5046055443585
351596,2018,682.049674167633
351596,2019,787.4407118439674
351596,2020,398.3527703365311
351597,2017,765.169777791202
351597,2018,700.7964789509773
351597,2019,887.2061452567577
351597,2020,401.562354459241
351598,2017,744.0709361895919
351598,2018,768.7342561602592
351598,2019,833.4847309470176
351598,2020,413.3129740264267
351600,2017,754.7742635612686
351600,2018,817.9182397524515
351600,2019,804.6390191117922
351600,2020,479.6360568128526
351603,2017,757.1105779385566
351603,2018,813.8270887732506
351603,2019,830.512329711914
351603,2020,468.33475690439343
351607,2017,732.0117563739418
351607,2018,718.9972328027089
351607,2019,871.9821434020995
351607,2020,425.7724223907105
351609,2017,775.2960933238268
351609,2018,706.3917996644973
351609,2019,810.4257679522037
351609,2020,370.9527304843068
351610,2017,775.878531692922
351610,2018,685.2954114317894
351610,2019,903.912081092596
351610,2020,392.7929004156962
351613,2017,765.9854139462113
351613,2018,754.4200257182121
351613,2019,915.6774429202079
351613,2020,416.7499015305191
351614,2017,746.6736021652817
351614,2018,710.247417640686
351614,2019,831.9133076667786
351614,2020,399.26592537425455
351615,2017,755.5974225103855
351615,2018,813.8945128917694
351615,2019,828.6912069201469
351615,2020,466.68173659276215
351616,2017,674.3835683941841
351616,2018,707.2113535642624
351616,2019,869.9977260112762
351616,2020,424.3338078923523
351618,2017,758.11934822400406
351618,2018,813.7821393609047
351618,2019,831.726411573092
351618,2020,469.4367704454809
351620,2017,724.9169655039906
351620,2018,790.9843939185142
351620,2019,934.3565277576446
351620,2020,491.405464977026
351621,2017,752.4128998093307
351621,2018,862.9382557809353
351621,2019,803.4002997040748
351621,2020,533.588234180212
351622,2017,753.4591234028339
351622,2018,794.4199082374572
351622,2019,810.1093908548355
351622,2020,463.3861873812973
351623,2017,763.6075008042156
351623,2018,702.3671104311943
351623,2019,904.5281234622001
351623,2020,416.11681781336665
351624,2017,760.5440417528152
351624,2018,678.3551812887191
351624,2019,863.5514920294285
351624,2020,428.24439872354264
351626,2017,781.3353756852448
351626,2018,777.3682482021195
351626,2019,902.3975308333124
351626,2020,399.2858363125606
351627,2017,763.6075008042156
351627,2018,702.3671104311943
351627,2019,904.5281234622001
351627,2020,416.11681781336665
351629,2017,775.912451069802
351629,2018,666.072532570362
351629,2019,786.2753472328186
351629,2020,388.31428534910077
351630,2017,737.852133706212
351630,2018,698.6906724095344
351630,2019,880.6819999694824
351630,2020,426.0386164058
351631,2017,811.4497599244118
351631,2018,817.7545077204704
351631,2019,821.6879537343979
351631,2020,475.4697295011952
351632,2017,773.6004568882286
351632,2018,718.5248905301094
351632,2019,920.2116827189922
351632,2020,404.71746535673736
351633,2017,734.2996481552719
351633,2018,758.8374719858169
351633,2019,859.5161513447761
351633,2020,427.736524011963
351635,2017,717.2040301337838
351635,2018,791.1771207690239
351635,2019,834.4924516558647
351635,2020,444.2511225061491
351636,2017,852.0211593091487
351636,2018,815.8445046444733
351636,2019,792.2083661139011
351636,2020,486.65700592598876
351637,2017,708.0812779814005
351637,2018,735.6237302541732
351637,2019,910.4667280912399
351637,2020,462.4620839908719
351638,2017,736.0914062559605
351638,2018,711.6494502186774
351638,2019,850.6562149167061
351638,2020,415.97791451085357
351640,2017,851.1980008646846
351640,2018,847.7089096546173
351640,2019,773.9916296601295
351640,2020,518.0439574487507
351641,2017,739.8274845704436
351641,2018,736.9988300244013
351641,2019,812.9574031829834
351641,2020,412.3037601410411
351642,2017,749.5505510561168
351642,2018,676.2828438162803
351642,2019,846.9163700640202
351642,2020,423.6453030703589
351643,2017,682.9943428225814
351643,2018,740.7391959309577
351643,2019,888.1889394044875
351643,2020,428.7186152130365
351644,2017,875.7733837217091
351644,2018,853.4778737783431
351644,2019,773.5625058412552
351644,2020,528.442089517042
351646,2017,731.1594962507486
351646,2018,765.8184715032577
351646,2019,852.9429227828979
351646,2020,444.6075812861323
351647,2017,743.1283046975732
351647,2018,791.6474575519561
351647,2019,897.5941293120384
351647,2020,488.02114978358145
351648,2017,764.1282597998778
351648,2018,701.1946322361628
351648,2019,898.7541307270526
351648,2020,411.26533002865807
351650,2017,803.6508771598338
351650,2018,795.1324434757232
351650,2019,816.4660840630531
351650,2020,471.734581868723
351651,2017,744.0709361895919
351651,2018,739.0369439721107
351651,2019,833.4847309470176
351651,2020,413.3129740264267
351653,2017,756.8255618751049
351653,2018,800.8571591496467
351653,2019,831.5629051208496
351653,2020,443.2441978139337
351654,2017,870.3531791210174
351654,2018,806.3792027831078
351654,2019,745.0563031196593
351654,2020,522.4885838512331
351656,2017,765.9854139462113
351656,2018,720.8789619565009
351656,2019,915.6774429202079
351656,2020,416.7499015305191
351658,2017,854.8907205040965
351658,2018,790.29613312199
351658,2019,791.7556975449835
351658,2020,487.8440199241574
351659,2017,743.4026261240243
351659,2018,815.4072173118591
351659,2019,824.3955540299415
351659,2020,490.6236640796065
351661,2017,725.1828488856553
351661,2018,764.862072455883
351661,2019,857.7812569379806
351661,2020,434.1956628799438
351662,2017,761.2652387231587
351662,2018,836.2563837766646
351662,2019,840.9925954103469
351662,2020,506.02961179539557
351664,2017,734.2996481552719
351664,2018,709.4055192351341
351664,2019,859.5161513447761
351664,2020,427.736524011963
351666,2017,783.1222226008772
351666,2018,789.6175926566124
351666,2019,876.6749453186989
351666,2020,450.54589069336646
351667,2017,771.9661537289619
351667,2018,778.6798488259316
351667,2019,931.9670592367648
351667,2020,417.75389463827014
351668,2017,733.2924178741872
351668,2018,749.074087190628
351668,2019,809.7026342511176
351668,2020,420.07187273874877
351669,2017,763.5138325080275
351669,2018,817.1473061084747
351669,2019,796.5694091200828
351669,2020,488.0117028750479
351670,2017,813.8245653837919
351670,2018,760.0814700603485
351670,2019,801.432246685028
351670,2020,457.00870005488395
351671,2017,746.6736021652817
351671,2018,710.247417640686
351671,2019,831.9133076667786
351671,2020,399.26592537425455
351673,2017,776.8613816678524
351673,2018,725.5942643165588
351673,2019,890.4679139733314
351673,2020,397.0677445094101
351676,2017,778.1366065450012
351676,2018,782.763082309564
351676,2019,905.8475590348244
351676,2020,402.1395043010823
351678,2017,756.8255618751049
351678,2018,762.2653574705123
351678,2019,831.5629051208496
351678,2020,443.2441978139337
351679,2017,760.1821856416761
351679,2018,671.4599084305763
351679,2019,827.3454882800579
351679,2020,409.4051482857205
351681,2017,708.0812779814005
351681,2018,779.8888820409775
351681,2019,910.4667280912399
351681,2020,462.4620839908719
351682,2017,746.6736021652817
351682,2018,732.7965287923812
351682,2019,831.9133076667786
351682,2020,399.26592537425455
351683,2017,870.3531791210174
351683,2018,806.3792027831078
351683,2019,745.0563031196593
351683,2020,522.4885838512331
351684,2017,751.9991323500872
351684,2018,828.2810787320137
351684,2019,811.2009515285491
351684,2020,504.851389233768
351685,2017,811.4497599244118
351685,2018,808.1550754904747
351685,2019,821.6879537343979
351685,2020,475.4697295011952
351689,2017,744.3978477850557
351689,2018,725.9554750084876
351689,2019,835.1009015262126
351689,2020,406.07622542008755
351691,2017,749.9925564810634
351691,2018,696.3374957323074
351691,2019,869.5051416158676
351691,2020,416.1054215893149
351694,2017,733.6258609682321
351694,2018,781.4313508749008
351694,2019,878.4258377194404
351694,2020,467.49423409998417
351695,2017,760.4353294454514
351695,2018,703.3538779616356
351695,2019,864.443297302723
351695,2020,399.5915351077914
351696,2017,883.5802620768546
351696,2018,790.209462416172
351696,2019,733.0990615010261
351696,2020,523.8565856108441
351697,2017,764.956797683984
351697,2018,705.1627473831177
351697,2019,889.0559271216392
351697,2020,417.7603851653635
351699,2017,765.4711058150976
351699,2018,749.6054705440998
351699,2019,902.3666850209236
351699,2020,417.2551433479413
351700,2017,737.852133706212
351700,2018,705.3941149830817
351700,2019,880.6819999694824
351700,2020,426.0386164058
351702,2017,751.4793184742331
351702,2018,834.2085058093071
351702,2019,839.5442372322082
351702,2020,526.4686896242201
351703,2017,771.4955372422933
351703,2018,802.5855208277702
351703,2019,816.7592559695244
351703,2020,488.06144131496546
351704,2017,733.6258609682321
351704,2018,792.5388346274693
351704,2019,878.4258377194404
351704,2020,467.49423409998417
351705,2017,717.2040301337838
351705,2018,791.1771207690239
351705,2019,834.4924516558647
351705,2020,444.2511225061491
351711,2017,755.7034157176812
351711,2018,806.0270834088325
351711,2019,824.4117336988448
351711,2020,449.95819433638826
351712,2017,785.6004012055695
351712,2018,743.7490624785423
351712,2019,897.7974932312965
351712,2020,395.48094566119835
351713,2017,708.0812779814005
351713,2018,779.8888820409775
351713,2019,910.4667280912399
351713,2020,462.4620839908719
351715,2017,743.4026261240243
351715,2018,831.7165627717972
351715,2019,824.3955540299415
351715,2020,490.6236640796065
351716,2017,771.9661537289619
351716,2018,778.6798488259316
351716,2019,931.9670592367648
351716,2020,417.75389463827014
351717,2017,724.9169655039906
351717,2018,790.9843939185142
351717,2019,934.3565277576446
351717,2020,491.405464977026
351718,2017,772.110664897412
351718,2018,749.9740201473236
351718,2019,919.6188107192517
351718,2020,401.8655782069079
351721,2017,743.1283046975732
351721,2018,809.3806365847587
351721,2019,897.5941293120384
351721,2020,488.02114978358145
351724,2017,742.235806031525
351724,2018,806.266559767723
351724,2019,831.9182234883308
351724,2020,490.40651401169595
351726,2017,777.3044094875454
351726,2018,802.1896186971665
351726,2019,814.5459390330313
351726,2020,446.8567617013305
351729,2017,733.0279503270983
351729,2018,727.3882121682167
351729,2019,835.2723943591118
351729,2020,414.16211376395074
351730,2017,753.5892134591936
351730,2018,816.3423096716404
351730,2019,812.3470729768276
351730,2020,487.8063647072762
351731,2017,829.4090317383408
351731,2018,842.0896063327789
351731,2019,785.941387784481
351731,2020,498.1177864883095
351732,2017,742.0921043574809
351732,2018,822.5759622534116
351732,2019,853.8253846645355
351732,2020,514.7674829959869
351733,2017,741.3924097537994
351733,2018,808.8385094285011
351733,2019,838.4365604758262
351733,2020,490.0697306059301
351734,2017,741.3924097537994
351734,2018,808.8385094285011
351734,2019,838.4365604758262
351734,2020,490.0697306059301
351735,2017,846.7233307704329
351735,2018,842.7062550425529
351735,2019,785.6686770200729
351735,2020,494.29410772658883
351736,2017,720.3310017094016
351736,2018,732.8017807126045
351736,2019,854.582430267334
351736,2020,425.2400343605317
351737,2017,700.1630152776837
351737,2018,741.0938572406768
351737,2019,907.4690897822379
351737,2020,471.10202491432426
351741,2017,765.9854139462113
351741,2018,754.4200257182121
351741,2019,915.6774429202079
351741,2020,416.7499015305191
351743,2017,739.8274845704436
351743,2018,738.0246041774749
351743,2019,812.9574031829834
351743,2020,412.3037601410411
351744,2017,786.0837401434778
351744,2018,806.1529341936111
351744,2019,810.3638387441634
351744,2020,461.98320079687977
351746,2017,721.0041806638241
351746,2018,782.1061189174652
351746,2019,815.6330483675002
351746,2020,460.5635211225599
351747,2017,778.0132533177733
351747,2018,782.7982702255249
351747,2019,863.5572473406792
351747,2020,439.5682253520936
351750,2017,736.0914062559605
351750,2018,708.2443937063217
351750,2019,850.6562149167061
351750,2020,415.97791451085357
351751,2017,757.284007653594
351751,2018,822.3153757691383
351751,2019,807.1137312889099
351751,2020,480.8617215186357
351753,2017,803.6508771598338
351753,2018,795.1324434757232
351753,2019,816.4660840630531
351753,2020,471.734581868723
351755,2017,872.1080876737833
351755,2018,792.3258742332458
351755,2019,789.0396861314773
351755,2020,494.9661039131693
351756,2017,783.1222226008772
351756,2018,794.5300017476081
351756,2019,876.6749453186989
351756,2020,450.54589069336646
351759,2017,840.9969122722745
351759,2018,807.831657731533
351759,2019,803.9017695188522
351759,2020,489.38301791986447
351761,2017,743.2222458657621
351761,2018,738.8344760131836
351761,2019,829.3792653942107
351761,2020,413.11113124934957
351762,2017,716.8264399304985
351762,2018,734.0195963978767
351762,2019,834.3467877030372
351762,2020,434.98182553760705
351763,2017,840.3035163015127
351763,2018,833.0336388409137
351763,2019,779.9665087223053
351763,2020,508.08087196853006
351764,2017,740.7251229976614
351764,2018,711.4933376848697
351764,2019,856.9391904830932
351764,2020,416.0204168703407
351765,2017,754.5340779446065
351765,2018,709.2927914381027
351765,2019,851.5966417074203
351765,2020,397.0598285317421
351766,2017,771.8139403939247
351766,2018,665.9161831021308
351766,2019,852.7344666659832
351766,2020,420.8265701808966
351767,2017,876.966720598936
351767,2018,839.3619203567505
351767,2019,739.0776823103428
351767,2020,523.1725847310387
351769,2017,746.6736021652817
351769,2018,732.7965287923812
351769,2019,831.9133076667786
351769,2020,399.26592537425455
351770,2017,721.0041806638241
351770,2018,819.3127398848533
351770,2019,815.6330483675002
351770,2020,460.5635211225599
351771,2017,779.4786426400144
351771,2018,805.5740970889727
351771,2019,873.1876344601313
351771,2020,436.81123153883965
351774,2017,734.9481714208921
351774,2018,737.944276090463
351774,2019,833.9805925567945
351774,2020,415.0650396972894
351775,2017,786.0837401434778
351775,2018,841.1368362426757
351775,2019,810.3638387441634
351775,2020,461.98320079687977
351776,2017,813.8245653837919
351776,2018,760.0814700603485
351776,2019,801.432246685028
351776,2020,457.00870005488395
351778,2017,741.3924097537994
351778,2018,823.0487090051174
351778,2019,838.4365604758262
351778,2020,490.0697306059301
351779,2017,733.0279503270983
351779,2018,740.6003084540367
351779,2019,835.2723943591118
351779,2020,414.16211376395074
351782,2017,724.9169655039906
351782,2018,790.9843939185142
351782,2019,934.3565277576446
351782,2020,491.405464977026
351783,2017,743.4026261240243
351783,2018,827.6392264068127
351783,2019,824.3955540299415
351783,2020,490.6236640796065
351784,2017,771.8139403939247
351784,2018,674.9492027759552
351784,2019,852.7344666659832
351784,2020,420.8265701808966
351786,2017,736.0914062559605
351786,2018,708.2443937063217
351786,2019,850.6562149167061
351786,2020,415.97791451085357
351787,2017,750.4044790878892
351787,2018,815.6525723695755
351787,2019,808.673824107647
351787,2020,475.44823378175494
351789,2017,870.3531791210174
351789,2018,806.3792027831078
351789,2019,745.0563031196593
351789,2020,522.4885838512331
351790,2017,763.6075008042156
351790,2018,701.7489038586616
351790,2019,904.5281234622001
351790,2020,416.11681781336665
351791,2017,674.3835683941841
351791,2018,721.6894805550575
351791,2019,869.9977260112762
351791,2020,424.3338078923523
351792,2017,883.5802620768546
351792,2018,826.1138584852218
351792,2019,733.0990615010261
351792,2020,523.8565856108441
351793,2017,764.956797683984
351793,2018,744.7909153699875
351793,2019,889.0559271216392
351793,2020,417.7603851653635
351795,2017,733.0279503270983
351795,2018,727.3882121682167
351795,2019,835.2723943591118
351795,2020,414.16211376395074
351796,2017,727.0865522563457
351796,2018,859.6254333734512
351796,2019,834.6447997331619
351796,2020,503.6315040625632
351797,2017,778.1366065450012
351797,2018,790.0856630444526
351797,2019,905.8475590348244
351797,2020,402.1395043010823
351798,2017,785.6004012055695
351798,2018,759.4029595136642
351798,2019,897.7974932312965
351798,2020,395.48094566119835
351800,2017,763.6075008042156
351800,2018,702.3671104311943
351800,2019,904.5281234622001
351800,2020,416.11681781336665
351802,2017,740.3873003859072
351802,2018,812.0950413644314
351802,2019,859.7130203843117
351802,2020,484.05219464227554
351803,2017,771.8306166883558
351803,2018,710.0756284505128
351803,2019,803.5472951829433
351803,2020,375.5594262715895
351805,2017,765.9854139462113
351805,2018,720.8789619565009
351805,2019,915.6774429202079
351805,2020,416.7499015305191
351806,2017,746.6736021652817
351806,2018,732.7965287923812
351806,2019,831.9133076667786
351806,2020,399.26592537425455
351807,2017,716.7026418834924
351807,2018,735.7589403271675
351807,2019,834.9723157763481
351807,2020,418.56917103901503
351810,2017,765.169777791202
351810,2018,698.8496758460998
351810,2019,887.2061452567577
351810,2020,401.562354459241
351811,2017,716.8264399304985
351811,2018,734.0195963978767
351811,2019,834.3467877030372
351811,2020,434.98182553760705
351812,2017,720.3310017094016
351812,2018,710.0344900488853
351812,2019,854.582430267334
351812,2020,425.2400343605317
351813,2017,731.1594962507486
351813,2018,765.8184715032577
351813,2019,852.9429227828979
351813,2020,444.6075812861323
351814,2017,776.8613816678524
351814,2018,690.1116433143616
351814,2019,890.4679139733314
351814,2020,397.0677445094101
351815,2017,771.8139403939247
351815,2018,665.9161831021308
351815,2019,852.7344666659832
351815,2020,420.8265701808966
351816,2017,785.6004012055695
351816,2018,759.4029595136642
351816,2019,897.7974932312965
351816,2020,395.48094566119835
351817,2017,778.0132533177733
351817,2018,755.8212437868118
351817,2019,863.5572473406792
351817,2020,439.5682253520936
351818,2017,745.6173230994492
351818,2018,730.0854539632797
351818,2019,834.042346650362
351818,2020,405.10120866373177
351820,2017,765.1292527318001
351820,2018,839.7627452731132
351820,2019,818.3400635182857
351820,2020,498.6325656495988
351821,2017,872.1080876737833
351821,2018,806.0880164325237
351821,2019,789.0396861314773
351821,2020,494.9661039131693
351823,2017,743.1283046975732
351823,2018,809.3806365847587
351823,2019,897.5941293120384
351823,2020,488.02114978358145
351824,2017,851.1980008646846
351824,2018,847.7089096546173
351824,2019,773.9916296601295
351824,2020,518.0439574487507
351825,2017,777.656852659583
351825,2018,806.2566857337952
351825,2019,871.4439790308475
351825,2020,429.94390196157616
351826,2017,870.3531791210174
351826,2018,806.3792027831078
351826,2019,745.0563031196593
351826,2020,522.4885838512331
351827,2017,716.8264399304985
351827,2018,736.5618709683419
351827,2019,834.3467877030372
351827,2020,434.98182553760705
351828,2017,761.2652387231587
351828,2018,832.2094893217087
351828,2019,840.9925954103469
351828,2020,506.02961179539557
351829,2017,739.8274845704436
351829,2018,725.3633175969123
351829,2019,812.9574031829834
351829,2020,412.3037601410411
351831,2017,763.5138325080275
351831,2018,821.5711972951889
351831,2019,796.5694091200828
351831,2020,488.0117028750479
351833,2017,771.9661537289619
351833,2018,769.7085885445276
351833,2019,931.9670592367648
351833,2020,417.75389463827014
351836,2017,743.4026261240243
351836,2018,815.4072173118591
351836,2019,824.3955540299415
351836,2020,490.6236640796065
351838,2017,717.2040301337838
351838,2018,735.2466230034828
351838,2019,834.4924516558647
351838,2020,444.2511225061491
351839,2017,742.1942857339977
351839,2018,690.1204106450081
351839,2019,828.1404744267463
351839,2020,386.77109338734294
351840,2017,771.8139403939247
351840,2018,665.9161831021308
351840,2019,852.7344666659832
351840,2020,420.8265701808966
351841,2017,743.1283046975732
351841,2018,791.6474575519561
351841,2019,897.5941293120384
351841,2020,488.02114978358145
351843,2017,700.1630152776837
351843,2018,741.0938572406768
351843,2019,907.4690897822379
351843,2020,471.10202491432426
351845,2017,831.9342309445143
351845,2018,808.5671188354492
351845,2019,795.3770460963249
351845,2020,478.3479079388082
351846,2017,750.6895824499428
351846,2018,679.6630910992623
351846,2019,854.7968846857548
351846,2020,429.11185550745574
351847,2017,744.3978477850557
351847,2018,727.848414516449
351847,2019,835.1009015262126
351847,2020,406.07622542008755
351848,2017,716.8264399304985
351848,2018,736.5618709683419
351848,2019,834.3467877030372
351848,2020,434.98182553760705
351849,2017,782.8314616319324
351849,2018,740.8169130172048
351849,2019,868.1258941054343
351849,2020,395.78190531343483
351850,2017,764.956797683984
351850,2018,705.1627473831177
351850,2019,889.0559271216392
351850,2020,417.7603851653635
351851,2017,840.9969122722745
351851,2018,807.831657731533
351851,2019,803.9017695188522
351851,2020,489.38301791986447
351852,2017,811.4497599244118
351852,2018,827.3539399504662
351852,2019,821.6879537343979
351852,2020,475.4697295011952
351854,2017,700.1630152776837
351854,2018,769.1548200607299
351854,2019,907.4690897822379
351854,2020,471.10202491432426
351855,2017,785.6004012055695
351855,2018,743.7490624785423
351855,2019,897.7974932312965
351855,2020,395.48094566119835
351856,2017,811.4497599244118
351856,2018,827.3539399504662
351856,2019,821.6879537343979
351856,2020,475.4697295011952
351857,2017,727.0865522563457
351857,2018,836.0102126955985
351857,2019,834.6447997331619
351857,2020,503.6315040625632
351859,2017,750.6895824499428
351859,2018,679.6630910992623
351859,2019,854.7968846857548
351859,2020,429.11185550745574
351860,2017,753.6132430002093
351860,2018,839.166647028923
351860,2019,825.2127173900603
351860,2020,542.2349079586565
351861,2017,840.9969122722745
351861,2018,807.831657731533
351861,2019,803.9017695188522
351861,2020,489.38301791986447
351862,2017,749.9925564810634
351862,2018,710.9481016159057
351862,2019,869.5051416158676
351862,2020,416.1054215893149
351863,2017,765.169777791202
351863,2018,700.7964789509773
351863,2019,887.2061452567577
351863,2020,401.562354459241
351865,2017,746.2081047490238
351865,2018,793.7713507437705
351865,2019,814.9860030150413
351865,2020,459.5591744062677
351867,2017,751.9991323500872
351867,2018,828.2810787320137
351867,2019,811.2009515285491
351867,2020,504.851389233768
351868,2017,778.1366065450012
351868,2018,779.1017919421196
351868,2019,905.8475590348244
351868,2020,402.1395043010823
351869,2017,765.9854139462113
351869,2018,720.8789619565009
351869,2019,915.6774429202079
351869,2020,416.7499015305191
351870,2017,744.9928902643422
351870,2018,749.7950375119844
351870,2019,833.3177512228489
351870,2020,410.25071332007644
351871,2017,757.284007653594
351871,2018,822.3153757691383
351871,2019,807.1137312889099
351871,2020,480.8617215186357
351872,2017,755.5974225103855
351872,2018,801.6496419668198
351872,2019,828.6912069201469
351872,2020,466.68173659276215
351874,2017,746.8367984138429
351874,2018,749.0123918890953
351874,2019,832.9837917745114
351874,2020,404.12619190737604
351875,2017,724.9169655039906
351875,2018,790.9843939185142
351875,2019,934.3565277576446
351875,2020,491.405464977026
351879,2017,785.6004012055695
351879,2018,743.7490624785423
351879,2019,897.7974932312965
351879,2020,395.48094566119835
351880,2017,708.0812779814005
351880,2018,735.6237302541732
351880,2019,910.4667280912399
351880,2020,462.4620839908719
351881,2017,783.1222226008772
351881,2018,779.7927744746208
351881,2019,876.6749453186989
351881,2020,450.54589069336646
351882,2017,805.5015995711087
351882,2018,808.9004409074782
351882,2019,802.6981683850288
351882,2020,486.46996296457945
351883,2017,756.8255618751049
351883,2018,762.2653574705123
351883,2019,831.5629051208496
351883,2020,443.2441978139337
351884,2017,764.1354135036468
351884,2018,796.2446454524993
351884,2019,820.8190894663334
351884,2020,424.1671030580066
351885,2017,744.1346092879772
351885,2018,769.779536652565
351885,2019,842.1531804561614
351885,2020,407.42127124778926
351886,2017,872.1080876737833
351886,2018,819.8501586318016
351886,2019,789.0396861314773
351886,2020,494.9661039131693
351887,2017,764.956797683984
351887,2018,744.7909153699875
351887,2019,889.0559271216392
351887,2020,417.7603851653635
351888,2017,840.9969122722745
351888,2018,819.1229516267776
351888,2019,803.9017695188522
351888,2020,489.38301791986447
351889,2017,746.6736021652817
351889,2018,710.247417640686
351889,2019,831.9133076667786
351889,2020,399.26592537425455
351890,2017,773.6004568882286
351890,2018,709.5247207164764
351890,2019,920.2116827189922
351890,2020,404.71746535673736
351891,2017,832.5794648841023
351891,2018,789.7445395469665
351891,2019,760.0736656069755
351891,2020,499.25497487485404
351892,2017,743.2505433678626
351892,2018,735.410566484928
351892,2019,822.435355424881
351892,2020,405.7848427576478
351893,2017,773.6004568882286
351893,2018,709.5247207164764
351893,2019,920.2116827189922
351893,2020,404.71746535673736
351894,2017,745.5295924991369
351894,2018,709.0228587865829
351894,2019,859.0835552632808
351894,2020,416.4236974738538
351897,2017,742.0921043574809
351897,2018,816.5127169966697
351897,2019,853.8253846645355
351897,2020,514.7674829959869
351898,2017,805.5015995711087
351898,2018,795.2069483757018
351898,2019,802.6981683850288
351898,2020,486.46996296457945
351899,2017,729.4975977063178
351899,2018,740.8641464153925
351899,2019,837.0271589597066
351899,2020,419.69397949154177
351902,2017,779.3670041672885
351902,2018,666.8947404384612
351902,2019,865.4980241358279
351902,2020,401.9220575447194
351904,2017,851.1980008646846
351904,2018,847.7089096546173
351904,2019,773.9916296601295
351904,2020,518.0439574487507
351905,2017,805.5015995711087
351905,2018,822.5939334392547
351905,2019,802.6981683850288
351905,2020,486.46996296457945
351906,2017,750.4044790878892
351906,2018,815.6525723695755
351906,2019,808.673824107647
351906,2020,475.44823378175494
351907,2017,771.4955372422933
351907,2018,799.8639027953147
351907,2019,816.7592559695244
351907,2020,488.06144131496546
351908,2017,751.9991323500872
351908,2018,828.2810787320137
351908,2019,811.2009515285491
351908,2020,504.851389233768
351910,2017,773.6004568882286
351910,2018,718.5248905301094
351910,2019,920.2116827189922
351910,2020,404.71746535673736
351911,2017,725.2096224755048
351911,2018,755.9164646784463
351911,2019,853.7198658307393
351911,2020,408.11673344001167
351912,2017,832.5794648841023
351912,2018,789.7445395469665
351912,2019,760.0736656069755
351912,2020,499.25497487485404
351914,2017,756.8255618751049
351914,2018,762.2653574705123
351914,2019,831.5629051208496
351914,2020,443.2441978139337
351915,2017,743.4026261240243
351915,2018,831.7165627717972
351915,2019,824.3955540299415
351915,2020,490.6236640796065
351919,2017,771.4955372422933
351919,2018,802.5855208277702
351919,2019,816.7592559695244
351919,2020,488.06144131496546
351920,2017,724.9169655039906
351920,2018,790.9843939185142
351920,2019,934.3565277576446
351920,2020,491.405464977026
351921,2017,754.5340779446065
351921,2018,709.2927914381027
351921,2019,851.5966417074203
351921,2020,397.0598285317421
351924,2017,826.0584982272982
351924,2018,807.1581953263283
351924,2019,808.9274953365326
351924,2020,482.3236434994079
351925,2017,756.8255618751049
351925,2018,800.8571591496467
351925,2019,831.5629051208496
351925,2020,443.2441978139337
351926,2017,772.3733642835169
351926,2018,683.4326920390129
351926,2019,892.5242807030678
351926,2020,395.94932707278053
351927,2017,764.956797683984
351927,2018,744.7909153699875
351927,2019,889.0559271216392
351927,2020,417.7603851653635
351929,2017,813.8245653837919
351929,2018,760.0814700603485
351929,2019,801.432246685028
351929,2020,457.00870005488395
351932,2017,756.8255618751049
351932,2018,762.2653574705123
351932,2019,831.5629051208496
351932,2020,443.2441978139337
351934,2017,746.6736021652817
351934,2018,732.7965287923812
351934,2019,831.9133076667786
351934,2020,399.26592537425455
351935,2017,796.1630645021796
351935,2018,813.5198649144172
351935,2019,830.637831377983
351935,2020,461.45790622460186
351936,2017,777.656852659583
351936,2018,791.9819196343421
351936,2019,871.4439790308475
351936,2020,429.94390196157616
351937,2017,840.9969122722745
351937,2018,819.1229516267776
351937,2019,803.9017695188522
351937,2020,489.38301791986447
351938,2017,763.7634586304425
351938,2018,859.5287792682648
351938,2019,817.7924308538436
351938,2020,521.3791045859456
351939,2017,743.1283046975732
351939,2018,791.6474575519561
351939,2019,897.5941293120384
351939,2020,488.02114978358145
351941,2017,851.1980008646846
351941,2018,847.7089096546173
351941,2019,773.9916296601295
351941,2020,518.0439574487507
351944,2017,883.5802620768546
351944,2018,808.1616604506969
351944,2019,733.0990615010261
351944,2020,523.8565856108441
351945,2017,765.169777791202
351945,2018,698.8496758460998
351945,2019,887.2061452567577
351945,2020,401.562354459241
351946,2017,756.8255618751049
351946,2018,762.2653574705123
351946,2019,831.5629051208496
351946,2020,443.2441978139337
351948,2017,763.7634586304425
351948,2018,859.5287792682648
351948,2019,817.7924308538436
351948,2020,521.3791045859456
351949,2017,753.4591234028339
351949,2018,816.3669319272041
351949,2019,810.1093908548355
351949,2020,463.3861873812973
351951,2017,764.956797683984
351951,2018,744.7909153699875
351951,2019,889.0559271216392
351951,2020,417.7603851653635
351952,2017,763.5138325080275
351952,2018,821.5711972951889
351952,2019,796.5694091200828
