UID,WR_GROUP,GRP_ACRES,TRGT_ACRES,OVLP_ACRES,OVLP_PCT
1370666,2023,0,9.74113440289446,0.0607185273967781,0.00623320907868146
802106,2126,60,74.962396023576,0.0536421714667124,7.1558773881562e-4
802107,2126,60,47.9187058876616,47.3308953159087,0.987733170984814
802109,2126,60,158.963786126678,51.4142100298833,0.323433476785156
802110,2126,60,16.6664272167939,8.21487487060454,0.492899573720685
802112,2126,60,59.1737929348658,1.55161368947814,0.0262212985262926
802453,2126,60,162.164544749708,7.69724274717326,0.0474656328795763
802102,2126,60,7.53587030217476,0.0887580782973657,0.0117780793376647
802103,2126,60,5.2709812409847,0.127257609861975,0.0241430587672137
350827,2297,240,5.97141961823805,5.9714197868689,1.00000002823966
353657,2297,240,5.00419940420411,0.0567816823953313,0.0113468065136709
1371315,2297,240,85.3025926218199,55.7679556278583,0.653766244539597
348288,2297,240,88.8988486714808,88.7588013516764,0.998424644166969
