datetime,gridmet_id,ETo_mm,ETr_mm,precip_mm
2000-01-31T00:00:00Z,567008,44.1018600950612,69.5527006622127,3.9870708732994418
2000-01-31T00:00:00Z,567009,44.25757923459763,69.82938139937443,3.863766192565361
2000-01-31T00:00:00Z,567010,44.29654644750291,69.91051457328929,3.0879770524130237
2000-01-31T00:00:00Z,567011,44.310068536238006,69.95533123438936,2.3257147755576155
2000-01-31T00:00:00Z,568408,45.58003638198186,72.0592618925721,3.819613712208853
2000-01-31T00:00:00Z,568409,45.30526806504095,71.57686756790042,3.764420218833787
2000-01-31T00:00:00Z,568410,44.96978444561386,70.99614738792538,3.4943106005288467
2000-01-31T00:00:00Z,568411,44.70217458484956,70.52427274475538,3.0613578950260827
2000-01-31T00:00:00Z,568412,44.77526271071875,70.65842788689018,3.329522253280651
2000-01-31T00:00:00Z,568413,44.85423563078897,70.78473499946698,3.6532009097846005
2000-01-31T00:00:00Z,568414,45.01339884106252,71.056850564642,3.8751122177864286
2000-01-31T00:00:00Z,568415,45.048377945519036,71.11313413928991,3.9811384189080403
2000-01-31T00:00:00Z,576869,45.40244437555962,71.55385739543722,3.2730463391546634
2000-01-31T00:00:00Z,576870,45.51020659028563,71.75376289141278,3.3208465864128924
2000-01-31T00:00:00Z,576871,45.39278444638968,71.55752116719964,3.3427192392594804
2000-01-31T00:00:00Z,576872,45.58457207416533,71.88167577686875,3.994557539952828
2000-01-31T00:00:00Z,576873,45.90113537957736,72.423557700202835,4.326248998365467
2000-01-31T00:00:00Z,576874,45.97017892147408,72.55067262924854,4.407606829126667
2000-01-31T00:00:00Z,576875,45.970006936035134,72.55712078085698,4.576288140663298
2000-01-31T00:00:00Z,576876,45.90233116621319,72.44486291385066,4.694529659277364
2000-01-31T00:00:00Z,576877,45.972457579379295,72.57558362707431,4.731755253028262
2000-01-31T00:00:00Z,576878,45.60616395372216,71.95175570845858,4.9789323231850755
2000-01-31T00:00:00Z,576879,45.0918749721678,71.08106485315031,5.864556657819938
2000-01-31T00:00:00Z,578278,44.7916575356703,70.47628522627869,3.42231582980256
2000-01-31T00:00:00Z,578279,44.86149890984768,70.5974832048518,3.3041482858403963
2000-01-31T00:00:00Z,578280,45.01506225055188,70.87550239272866,3.4122365156179066
2000-01-31T00:00:00Z,578281,45.076999775748014,70.99249499766148,3.384778612510498
2000-01-31T00:00:00Z,578282,45.1431841332255,71.10307696305836,3.7207238744136104
2000-01-31T00:00:00Z,578283,45.38218073422317,71.51439167885269,4.483601482843245
2000-01-31T00:00:00Z,578284,45.537553571200675,71.78498010438423,4.623873244850392
2000-01-31T00:00:00Z,578285,45.69286667826509,72.05902029094888,4.7100460067097725
2000-01-31T00:00:00Z,568416,44.92574207323362,70.90159709336501,3.931450328588485
2000-01-31T00:00:00Z,568417,44.90854475062288,70.8824058555872,3.92883798184607
2000-01-31T00:00:00Z,568418,44.802559753385054,70.71405902767059,3.875518340786261
2000-01-31T00:00:00Z,568419,44.572500451363275,70.32773220967395,3.9144051483557343
2000-01-31T00:00:00Z,569829,44.90986055350783,70.87793766032853,4.174085545467798
2000-01-31T00:00:00Z,569830,44.65196995522494,70.45985653766597,4.084277939143445
2000-01-31T00:00:00Z,569831,44.57126608029086,70.3468806455765,3.861339439458786
2000-01-31T00:00:00Z,571227,46.105541352499635,72.90594676985253,3.6150862399052555
2000-01-31T00:00:00Z,571228,46.295556455143505,73.22389248539893,3.6043012961448326
2000-01-31T00:00:00Z,571229,46.13089195068495,72.93576706746855,3.624074623908801
2000-01-31T00:00:00Z,571230,45.91573199456119,72.56404396291522,3.618732876753284
2000-01-31T00:00:00Z,571231,45.88647249069103,72.51137981434405,3.629928447366728
2000-01-31T00:00:00Z,571232,45.845378993778205,72.4414204526904,3.5435574816184543
2000-01-31T00:00:00Z,571233,45.81580026724172,72.3901678970867,3.832853334917377
2000-01-31T00:00:00Z,571234,45.78894374252895,72.3427718350845,4.060724091446873
2000-01-31T00:00:00Z,571235,45.77163584644289,72.30809878292033,4.083069890218564
2000-01-31T00:00:00Z,571236,45.69149631649377,72.16930627672002,4.7751232361214475
2000-01-31T00:00:00Z,571237,45.55188887918716,71.93362966124721,5.123928110419662
2000-01-31T00:00:00Z,571238,45.39913716244511,71.69134354009617,5.0172466890305465
2000-01-31T00:00:00Z,571239,45.085691770931675,71.16942043975529,4.573146997721626
2000-01-31T00:00:00Z,571240,44.70010570827614,70.53229936886275,4.147799124514686
2000-01-31T00:00:00Z,571241,44.56790318248599,70.33363553005007,4.120684295505672
2000-01-31T00:00:00Z,572637,46.40529554000861,73.39212017455424,3.5248141393166357
2000-01-31T00:00:00Z,572638,46.56625888036022,73.66081588661896,3.4594452754458693
2000-01-31T00:00:00Z,572639,46.52199960864751,73.57606537198559,3.3476458362746992
2000-01-31T00:00:00Z,572640,46.37318687113879,73.31774497536757,3.3236974602551577
2000-01-31T00:00:00Z,572641,46.40445960126116,73.37562657548294,3.533624429211545
2000-01-31T00:00:00Z,572642,46.35964807501869,73.30444380927987,3.6814852298306997
2000-01-31T00:00:00Z,572643,46.415969192215506,73.40332642307223,4.082530858884135
2000-01-31T00:00:00Z,572644,46.35148008712281,73.2880715498275,4.1349200222845575
2000-01-31T00:00:00Z,572645,46.30410972954,73.20120050173121,4.136778186264353
2000-01-31T00:00:00Z,572646,46.1922484048735,73.00918339821166,4.849156996015386
2000-01-31T00:00:00Z,572647,45.93533996683339,72.577283093791,5.249652682574656
2000-01-31T00:00:00Z,572648,45.73879385334661,72.25638106930724,5.268045115347787
2000-01-31T00:00:00Z,572649,45.37520785071753,71.65337717994888,5.052538132697577
2000-01-31T00:00:00Z,572650,44.98758211664335,71.01181517675498,4.642048143762591
2000-01-31T00:00:00Z,572651,44.80717695774754,70.72899642246645,4.695292008404772
2000-01-31T00:00:00Z,574047,46.54034629945655,73.58422725320065,3.4568821379633015
2000-01-31T00:00:00Z,574048,46.64561778788375,73.7618828658144,3.287806234704143
2000-01-31T00:00:00Z,574049,46.62097912050743,73.7177562540535,3.193779826511093
2000-01-31T00:00:00Z,574050,46.62000698966406,73.716894709921,3.264756006510669
2000-01-31T00:00:00Z,574051,46.7517448805472,73.94677367598138,3.3574491824270583
2000-01-31T00:00:00Z,574052,46.84848452043823,74.11755292663786,3.754938538303832
2000-01-31T00:00:00Z,574053,47.02474473603755,74.42271925184784,4.179897524632977
2000-01-31T00:00:00Z,574054,46.96591223400681,74.32204286156939,4.112699883876067
2000-01-31T00:00:00Z,574055,46.87602011417544,74.16625069787607,4.258897447691247
2000-01-31T00:00:00Z,574056,46.651110894051975,73.78096447141431,4.91568313975434
2000-01-31T00:00:00Z,574057,46.41502914683773,73.38954889720141,5.290131744113412
2000-01-31T00:00:00Z,574058,46.127338115963504,72.90135891982666,5.432512012344716
2000-01-31T00:00:00Z,574059,45.715946042570835,72.21604057707702,5.395210552436242
2000-01-31T00:00:00Z,574060,45.42539461832579,71.7375064544739,5.530515464790019
2000-01-31T00:00:00Z,574061,45.19738318119196,71.36465044598593,5.617744524416743
2000-01-31T00:00:00Z,575457,46.12118862983814,72.83879220703173,3.2931119619245686
2000-01-31T00:00:00Z,575458,46.093818336025194,72.79343671644699,3.148659576832889
2000-01-31T00:00:00Z,575459,46.103177131771844,72.81074395983393,2.977297069850528
2000-01-31T00:00:00Z,575460,46.04723617626001,72.72152576474501,3.039578438931992
2000-01-31T00:00:00Z,575461,46.09173495580209,72.79806443095593,3.299019548813979
2000-01-31T00:00:00Z,575462,46.090491174009195,72.79217232316996,4.138523621101438
2000-01-31T00:00:00Z,575463,46.364553041976926,73.26865038790503,4.278902643889038
2000-01-31T00:00:00Z,575464,46.451678738225866,73.42218182329209,4.371633801518551
2000-01-31T00:00:00Z,575465,46.450484369726816,73.4194269576827,4.44657811471971
2000-01-31T00:00:00Z,575466,46.41587150991203,73.3666329136439,4.513045900026912
2000-01-31T00:00:00Z,575467,46.28570823767286,73.1432934491171,4.570908708894965
2000-01-31T00:00:00Z,575468,45.94251217723973,72.55635664591118,5.564383211438364
2000-01-31T00:00:00Z,575469,45.60146747546095,71.98583419601293,5.530854401151522
2000-01-31T00:00:00Z,575470,45.209012388059165,71.32043385581588,5.709437777792586
2000-01-31T00:00:00Z,576867,45.49072714251268,71.70434287836494,3.4656120014347893
2000-01-31T00:00:00Z,576868,45.35381110628754,71.46927441224396,3.385232055806996
2000-01-31T00:00:00Z,561362,42.489514800498874,66.85921609508128,3.3674380627325187
2000-01-31T00:00:00Z,561363,42.5973044603194,67.04789840970695,3.406818338514144
2000-01-31T00:00:00Z,561364,42.86445770302699,67.53098353461547,3.4381622647265537
2000-01-31T00:00:00Z,561365,42.89562076761168,67.60419856833344,3.49913675403925
2000-01-31T00:00:00Z,561366,42.94184852536162,67.69193054428888,3.59391638250399
2000-01-31T00:00:00Z,561367,43.223319734349175,68.17365487420955,4.362097118878524
2000-01-31T00:00:00Z,561368,43.58014123178638,68.7913211071838,4.356427693642736
2000-01-31T00:00:00Z,562770,42.91253505638897,67.56909747409492,3.2534904767170336
2000-01-31T00:00:00Z,562771,42.768998700032185,67.31718291320516,3.2482294942616257
2000-01-31T00:00:00Z,562772,42.47292736023839,66.81067831608223,3.495005195758546
2000-01-31T00:00:00Z,562773,42.68928998550768,67.18434655617875,3.514450792698885
2000-02-29T00:00:00Z,568420,66.04805735060599,100.88484590186965,24.90719240513343
2000-02-29T00:00:00Z,568421,65.95523469103415,100.76879516049672,23.845951747265854
2000-02-29T00:00:00Z,569817,70.29121362009073,108.12603176372279,17.871771508712875
2000-02-29T00:00:00Z,569818,70.57278562969036,108.56827901288575,20.025716384517924
2000-02-29T00:00:00Z,569819,70.02040996263018,107.6237937157745,19.95627960484887
2000-02-29T00:00:00Z,569820,69.28779645178966,106.38466320636617,19.62261226719172
2000-02-29T00:00:00Z,569821,68.86572693729262,105.6689489586623,21.29699957918448
2000-02-29T00:00:00Z,569822,68.51164509826192,105.06134657595226,21.598088667466357
2000-02-29T00:00:00Z,569823,68.08264908317437,104.32778264662846,21.73538435717697
2000-02-29T00:00:00Z,569824,67.96838364453261,104.15594105449179,22.32178450632096
2000-02-29T00:00:00Z,569825,67.92157705498717,104.08452970410758,22.590574688415156
2000-02-29T00:00:00Z,569826,67.62848567875766,103.57996467533991,23.5121928666826
2000-02-29T00:00:00Z,569827,67.32032215968549,103.04595079641908,23.232623123531873
2000-02-29T00:00:00Z,569828,66.88090576109762,102.30309364876037,23.913262468291006
2000-02-29T00:00:00Z,578286,69.30805451570059,106.3416559510467,22.119419155300193
2000-02-29T00:00:00Z,578287,68.99905450210596,105.79656506917918,22.174906232041575
2000-02-29T00:00:00Z,578288,68.58525058013176,105.08495879461131,24.567658594426913
2000-02-29T00:00:00Z,579689,70.59797968992805,108.36170493414727,13.418016829178702
2000-02-29T00:00:00Z,579690,70.39951852825949,108.04686859470253,14.102740378281647
2000-02-29T00:00:00Z,579691,70.21948734305708,107.76465051160707,15.68286409568417
2000-02-29T00:00:00Z,579692,70.03607081777962,107.46948691296808,18.159349621078128
2000-02-29T00:00:00Z,579693,69.7448294161868,106.98331530062511,18.733813513451032
2000-02-29T00:00:00Z,579694,69.6014966437157,106.76124116840926,20.304471358332712
2000-02-29T00:00:00Z,562774,63.4622841250491,96.54956954332654,25.46390111486458
2000-02-29T00:00:00Z,562775,63.47786676557973,96.57779853411598,26.070886061608082
2000-02-29T00:00:00Z,562776,63.43225914148115,96.5004302078572,26.862848491346583
2000-02-29T00:00:00Z,562777,63.526170202809354,96.65531324941226,27.51317723615612
2000-02-29T00:00:00Z,562778,63.821164574121966,97.16338817590496,27.995733267152982
2000-02-29T00:00:00Z,562779,63.915600905826494,97.35288044626105,27.8829336581292
2000-02-29T00:00:00Z,564179,65.89332262717615,100.60193748112658,23.296401055237737
2000-02-29T00:00:00Z,564180,65.01846797395206,99.0931429833348,24.27735037695785
2000-02-29T00:00:00Z,564181,64.78884035123663,98.72704528522118,24.047590488934937
2000-02-29T00:00:00Z,564182,64.23374712961332,97.81770015322844,24.11741899733476
2000-02-29T00:00:00Z,564183,64.01178108328821,97.46008344196478,24.2790380504104
2000-02-29T00:00:00Z,564184,63.92379773524072,97.31505241437628,24.99553423725132
2000-02-29T00:00:00Z,564185,63.8684149833422,97.21348389636276,25.781069262059077
2000-02-29T00:00:00Z,564186,63.882023648887305,97.23239485693064,26.435391903955804
2000-02-29T00:00:00Z,564187,63.98825505701427,97.41702057923862,26.80988856857382
2000-02-29T00:00:00Z,564188,64.10135435645502,97.62167414912511,27.09988421892959
2000-02-29T00:00:00Z,564189,64.27441448785507,97.9406546373734,27.160316355181326
2000-02-29T00:00:00Z,564190,64.29860539815654,98.00101535120045,27.27178850175641
2000-02-29T00:00:00Z,564191,64.34080094066533,98.11120157800535,26.607049159921427
2000-02-29T00:00:00Z,565589,66.79327238896819,102.13616188197445,22.339217728917976
2000-02-29T00:00:00Z,565590,65.94002853389517,100.66956157199299,23.38042732007245
2000-02-29T00:00:00Z,565591,65.69535544759371,100.27666610696842,23.032285939115884
2000-02-29T00:00:00Z,565592,65.31972547178093,99.65826590846937,23.209809101391585
2000-02-29T00:00:00Z,565593,65.07832676047045,99.2592185067653,23.60423562083754
2000-02-29T00:00:00Z,565594,64.82146835427368,98.8194817323371,24.427046067608273
2000-02-29T00:00:00Z,565595,64.66739655622182,98.55009995671476,25.287221868777607
2000-02-29T00:00:00Z,565596,64.70631152083953,98.62318394213789,25.863504112450574
2000-02-29T00:00:00Z,565597,64.79489933961456,98.78541962002312,25.84005402787526
2000-02-29T00:00:00Z,565598,64.58047823619222,98.43644633970582,26.025222571467435
2000-02-29T00:00:00Z,565599,64.76571150399214,98.76267409421693,26.268678071233442
2000-02-29T00:00:00Z,565600,64.823992062900615,98.86097779959103,26.153320363438436
2000-02-29T00:00:00Z,565601,64.89911915574756,99.0116896172218,25.001652753091008
2000-02-29T00:00:00Z,566998,68.52465341410304,105.09345992703757,20.663422447213463
2000-02-29T00:00:00Z,566999,67.765276757525,103.79570119805852,21.73437746735084
2000-02-29T00:00:00Z,567000,66.91647202965135,102.34883372479496,22.52260228837137
2000-02-29T00:00:00Z,567001,66.68041935100543,101.95273157464048,21.157073385411092
2000-02-29T00:00:00Z,567002,66.58244251824722,101.77974132457852,21.594669018759646
2000-02-29T00:00:00Z,567003,66.2663531104232,101.24746543010444,22.723703987756377
2000-02-29T00:00:00Z,567004,65.95451224709203,100.72290552389205,24.003338280531217
2000-02-29T00:00:00Z,567005,65.68424191474014,100.26979607021592,24.41175212483728
2000-02-29T00:00:00Z,567006,65.62579964310777,100.19054896350428,24.80696059897602
2000-02-29T00:00:00Z,567007,65.54826998321926,100.0626737633345,25.090783163367163
2000-02-29T00:00:00Z,567008,65.23773555025849,99.53711996623619,25.322437793469863
2000-02-29T00:00:00Z,567009,65.21889930339508,99.49245217981402,25.18415444251768
2000-02-29T00:00:00Z,567010,65.26365343939231,99.56641976222657,23.74581908766728
2000-02-29T00:00:00Z,567011,65.32715240197425,99.70747398028433,23.079899801936655
2000-02-29T00:00:00Z,568408,69.84121151373387,107.33301523066356,20.743064944871367
2000-02-29T00:00:00Z,568409,69.34547372243792,106.47179321182027,20.25159511807412
2000-02-29T00:00:00Z,568410,68.46408472423343,104.97469660086603,20.314887296827532
2000-02-29T00:00:00Z,568411,67.83717835196448,103.90388234764838,20.60990837486325
2000-02-29T00:00:00Z,568412,67.77681377427771,103.80924843151722,21.39930042182668
2000-02-29T00:00:00Z,568413,67.25380525155201,102.92078588175032,22.402598681385324
2000-02-29T00:00:00Z,568414,67.10031832806534,102.67476588506607,22.909476851676686
2000-02-29T00:00:00Z,568415,67.11624728196327,102.70622313950184,23.18312110524976
2000-02-29T00:00:00Z,576869,71.29692931662767,109.64222852132511,15.196329873371829
2000-02-29T00:00:00Z,576870,71.1088925370476,109.35199475247511,15.304651100784382
2000-02-29T00:00:00Z,576871,70.6609536548651,108.59597273639277,15.620783176868756
2000-02-29T00:00:00Z,576872,70.52361495823672,108.37317084342395,18.597863761705586
2000-02-29T00:00:00Z,576873,70.27379416551958,107.96168605038626,19.476917184764055
2000-02-29T00:00:00Z,576874,70.08505138698045,107.66937608746206,20.87419327779633
2000-02-29T00:00:00Z,576875,69.67858849409254,107.01140926643744,22.148858564482822
2000-02-29T00:00:00Z,576876,69.22381204000787,106.23692911279298,21.96520114810776
2000-02-29T00:00:00Z,576877,69.34813943176995,106.40770012000759,22.069980992715195
2000-02-29T00:00:00Z,576878,68.782165045885435,105.43809081610776,24.48137949863582
2000-02-29T00:00:00Z,576879,68.1546798520306,104.36000030828244,26.04500054455268
2000-02-29T00:00:00Z,578278,71.29687204742677,109.58267364682972,13.889344896752442
2000-02-29T00:00:00Z,578279,71.01649129489846,109.11432826831786,14.463439607110049
2000-02-29T00:00:00Z,578280,70.79047198206047,108.75807641986539,14.82255392124115
2000-02-29T00:00:00Z,578281,70.3999511094207,108.1081364598239,15.127697685947373
2000-02-29T00:00:00Z,578282,70.25249063817944,107.8713040838768,18.41340998357588
2000-02-29T00:00:00Z,578283,69.97249514270995,107.40893583186453,19.165858747335044
2000-02-29T00:00:00Z,578284,69.83529711356594,107.20000685382534,20.534780404966952
2000-02-29T00:00:00Z,578285,69.6497528108868,106.91506700387303,22.121981570954972
2000-02-29T00:00:00Z,568416,66.95061321343694,102.4190025590999,23.40816406574845
2000-02-29T00:00:00Z,568417,66.65581898244936,101.91926463821896,23.27758823287242
2000-02-29T00:00:00Z,568418,66.4565834334165,101.5880987280209,23.3580712226884
2000-02-29T00:00:00Z,568419,66.16876970605341,101.08108607405708,23.86747710611423
2000-02-29T00:00:00Z,569829,66.49541989730906,101.62900882121194,24.88876638607116
2000-02-29T00:00:00Z,569830,66.25979944926947,101.23509387431223,24.779804504474477
2000-02-29T00:00:00Z,569831,66.13634750747333,101.05350645577734,25.179577873703863
2000-02-29T00:00:00Z,571227,70.71501507183814,108.83737644851783,16.731484207948437
2000-02-29T00:00:00Z,571228,71.02054086876308,109.32487660297922,17.98654339029639
2000-02-29T00:00:00Z,571229,70.54018657063514,108.50151516469117,18.075360381713345
2000-02-29T00:00:00Z,571230,69.89210895662998,107.40535463792659,18.881786299505727
2000-02-29T00:00:00Z,571231,69.50610658056138,106.75707832308517,20.38452287255138
2000-02-29T00:00:00Z,571232,69.16602841219942,106.1822203861223,20.616596551962747
2000-02-29T00:00:00Z,571233,68.79417200240401,105.55356725317995,22.0147395856803
2000-02-29T00:00:00Z,571234,68.5779973835206,105.20280984085143,22.11282578324861
2000-02-29T00:00:00Z,571235,68.53334139382382,105.1345330139304,21.922259314699197
2000-02-29T00:00:00Z,571236,68.24408109888287,104.63696189205255,22.929314822889065
2000-02-29T00:00:00Z,571237,67.66565260457327,103.64134395660226,23.2206234499781
2000-02-29T00:00:00Z,571238,67.16171367618672,102.78700449241163,23.55902279770714
2000-02-29T00:00:00Z,571239,66.73666195168954,102.05208747470355,25.27120411933458
2000-02-29T00:00:00Z,571240,66.42990364501959,101.53242301757727,25.99134546030284
2000-02-29T00:00:00Z,571241,66.2680330560867,101.27803942597593,26.629667120382614
2000-02-29T00:00:00Z,572637,71.40014599642626,109.98499895948993,16.02040302414986
2000-02-29T00:00:00Z,572638,71.59952604843691,110.30282983204324,15.954159897890635
2000-02-29T00:00:00Z,572639,71.17250944928168,109.57198945212062,16.10177094847836
2000-02-29T00:00:00Z,572640,70.61045471970097,108.6207096523447,17.677348809085643
2000-02-29T00:00:00Z,572641,70.24092800784304,108.00609186792299,19.125949753902304
2000-02-29T00:00:00Z,572642,69.97841880411305,107.57362403269269,19.427162309743483
2000-02-29T00:00:00Z,572643,69.75214113597713,107.20347747393899,21.80409297740378
2000-02-29T00:00:00Z,572644,69.47145765856345,106.73873424539089,22.095637513001453
2000-02-29T00:00:00Z,572645,69.41240501921216,106.64642873606262,21.64470211146192
2000-02-29T00:00:00Z,572646,69.06716205300769,106.0527023548564,22.659384027004695
2000-02-29T00:00:00Z,572647,68.23497342401485,104.62653799889564,23.30124448098566
2000-02-29T00:00:00Z,572648,67.76312229378435,103.8171742753219,23.387908764713004
2000-02-29T00:00:00Z,572649,67.3577529127434,103.12574580085935,25.54305569297773
2000-02-29T00:00:00Z,572650,66.95232348210851,102.43009964666885,26.932106010900327
2000-02-29T00:00:00Z,572651,66.72064582418258,102.04140301359313,27.472283273651577
2000-02-29T00:00:00Z,574047,72.28340603045525,111.45255664981401,15.549857661046914
2000-02-29T00:00:00Z,574048,72.22958533114243,111.3585861119775,15.693319144287235
2000-02-29T00:00:00Z,574049,71.73854891935504,110.5343971085507,15.864260345179929
2000-02-29T00:00:00Z,574050,71.26126150174927,109.73059425414309,16.239366642368893
2000-02-29T00:00:00Z,574051,70.97187017353556,109.25249422951559,18.358577615179442
2000-02-29T00:00:00Z,574052,70.67267228314145,108.75285794978628,19.08639879243862
2000-02-29T00:00:00Z,574053,70.63323888058767,108.70511593578597,20.368325307709995
2000-02-29T00:00:00Z,574054,70.43319429158201,108.3846022433298,22.238911064476493
2000-02-29T00:00:00Z,574055,70.28971966569284,108.15289725792819,22.183346582983155
2000-02-29T00:00:00Z,574056,69.79506516620955,107.30342850090629,23.072034117071844
2000-02-29T00:00:00Z,574057,69.01584471877582,105.96484942041339,23.542036590467472
2000-02-29T00:00:00Z,574058,68.62970382915194,105.28265719216401,24.02247503154693
2000-02-29T00:00:00Z,574059,68.239782842104,104.62443263952116,25.777268521468603
2000-02-29T00:00:00Z,574060,67.67402546391604,103.64780360767506,26.718362744461118
2000-02-29T00:00:00Z,574061,67.33191228003851,103.05225424838288,27.08408519148975
2000-02-29T00:00:00Z,575457,72.26769288044076,111.3620572460222,14.855899206889037
2000-02-29T00:00:00Z,575458,71.94595819578507,110.82176772744289,15.315079208765422
2000-02-29T00:00:00Z,575459,71.57649117771949,110.21156855847505,15.7915717498802
2000-02-29T00:00:00Z,575460,71.15765989886982,109.52287001438386,15.859472586478953
2000-02-29T00:00:00Z,575461,70.85634143759663,109.01366548075846,16.264293235955282
2000-02-29T00:00:00Z,575462,70.56545101710945,108.51924859014889,19.135881250822244
2000-02-29T00:00:00Z,575463,70.24464086357771,107.99329759185791,20.13259052318845
