WR_GROUP,Year,Algorithm,n_irrfields,n_IrrConfHigh,area_m2_wrg,n_within_lema,n_within_buffer,n_croptypes,ET_m3,irr_m3_fromNonIrr,irr_m3_fromPrec,CropCode_maincrop,area_m2_maincrop,area_prc_maincrop,irr_m3_fromWIMAS,IrrArea_m2
130,2018,eemetric,3,1,530040.44,0,0,2,449212.96,134386.6,194104.5,1,349298.49407276534,0.659003479192579,186255.76015332,623215.89
130,2018,ensemble,3,1,530040.44,0,0,2,415904.03,95850,160795.6,1,349298.49407276534,0.659003479192579,186255.76015332,623215.89
130,2018,geesebal,3,1,530040.44,0,0,2,376362.38,102205.5,121254,1,349298.49407276534,0.659003479192579,186255.76015332,623215.89
130,2018,ptjpl,3,1,530040.44,0,0,2,363691.45,46668.8,108583,1,349298.49407276534,0.659003479192579,186255.76015332,623215.89
130,2018,sims,3,1,530040.44,0,0,2,445925.38,40513.7,190816.9,1,349298.49407276534,0.659003479192579,186255.76015332,623215.89
130,2018,ssebop,3,1,530040.44,0,0,2,505162.84,118879.1,250054.4,1,349298.49407276534,0.659003479192579,186255.76015332,623215.89
132,2016,disalexi,3,1,446230.29,0,0,1,278234.49,64975.5,44576,1,446230.28558515536,0.9999999901063538,138149.96779584,416826.21
132,2016,eemetric,3,1,446230.29,0,0,1,370935,80083.3,136928,1,446230.28558515536,0.9999999901063538,138149.96779584,416826.21
132,2016,ensemble,3,1,446230.29,0,0,1,338599.19,57857.1,104592.2,1,446230.28558515536,0.9999999901063538,138149.96779584,416826.21
132,2016,geesebal,3,1,446230.29,0,0,1,300881.62,72748.4,66874.7,1,446230.28558515536,0.9999999901063538,138149.96779584,416826.21
132,2016,ptjpl,3,1,446230.29,0,0,1,296377.88,9007.4,62370.9,1,446230.28558515536,0.9999999901063538,138149.96779584,416826.21
132,2016,sims,3,1,446230.29,0,0,1,358976.85,4241.1,124970,1,446230.28558515536,0.9999999901063538,138149.96779584,416826.21
132,2016,ssebop,3,1,446230.29,0,0,1,435493.92,108916.1,201487,1,446230.28558515536,0.9999999901063538,138149.96779584,416826.21
132,2017,disalexi,3,0,446230.29,0,0,2,251134.56,NA,0,1,421303.20531325846,0.9441385194027471,92511.139149,412779.35
132,2017,eemetric,3,0,446230.29,0,0,2,308398.88,NA,28676.7,1,421303.20531325846,0.9441385194027471,92511.139149,412779.35
132,2017,ensemble,3,0,446230.29,0,0,2,296064.25,NA,16518.3,1,421303.20531325846,0.9441385194027471,92511.139149,412779.35
132,2017,geesebal,3,0,446230.29,0,0,2,246619.08,NA,0,1,421303.20531325846,0.9441385194027471,92511.139149,412779.35
132,2017,ptjpl,3,0,446230.29,0,0,2,285140.93,NA,5157.9,1,421303.20531325846,0.9441385194027471,92511.139149,412779.35
132,2017,sims,3,0,446230.29,0,0,2,364799.09,NA,84816,1,421303.20531325846,0.9441385194027471,92511.139149,412779.35
132,2017,ssebop,3,0,446230.29,0,0,2,328936.97,NA,49719.1,1,421303.20531325846,0.9441385194027471,92511.139149,412779.35
132,2018,disalexi,2,0,421303.21,0,0,1,261272.82,27778.8,47626.3,1,421303.20531325846,0.9999999888756091,149251.30449372,408732.5
132,2018,eemetric,2,0,421303.21,0,0,1,317679.8,49839.9,104033.2,1,421303.20531325846,0.9999999888756091,149251.30449372,408732.5
132,2018,ensemble,2,0,421303.21,0,0,1,302814.41,32938.8,89167.8,1,421303.20531325846,0.9999999888756091,149251.30449372,408732.5
132,2018,geesebal,2,0,421303.21,0,0,1,272614.05,41268,58967.5,1,421303.20531325846,0.9999999888756091,149251.30449372,408732.5
132,2018,ptjpl,2,0,421303.21,0,0,1,271903.92,6006.3,58257.4,1,421303.20531325846,0.9999999888756091,149251.30449372,408732.5
132,2018,sims,2,0,421303.21,0,0,1,338192.47,6322.9,124546,1,421303.20531325846,0.9999999888756091,149251.30449372,408732.5
132,2018,ssebop,2,0,421303.21,0,0,1,368151.62,47104.7,154505.1,1,421303.20531325846,0.9999999888756091,149251.30449372,408732.5
133,2016,disalexi,4,2,580835.59,0,0,2,362969.63,NA,63113.3,1,333360.1398186702,0.5739320137367447,138149.96779584,493716.48
133,2016,eemetric,4,2,580835.59,0,0,2,492281.09,NA,192424.7,1,333360.1398186702,0.5739320137367447,138149.96779584,493716.48
133,2016,ensemble,4,2,580835.59,0,0,2,462090.79,NA,162234.4,1,333360.1398186702,0.5739320137367447,138149.96779584,493716.48
133,2016,geesebal,4,2,580835.59,0,0,2,402444.48,NA,102588.1,1,333360.1398186702,0.5739320137367447,138149.96779584,493716.48
133,2016,ptjpl,4,2,580835.59,0,0,2,431395.32,NA,131538.9,1,333360.1398186702,0.5739320137367447,138149.96779584,493716.48
133,2016,sims,4,2,580835.59,0,0,2,514492.78,NA,214636.4,1,333360.1398186702,0.5739320137367447,138149.96779584,493716.48
133,2016,ssebop,4,2,580835.59,0,0,2,570633.1,NA,270776.7,1,333360.1398186702,0.5739320137367447,138149.96779584,493716.48
133,2017,disalexi,2,0,507401.07,0,0,2,302359.56,NA,7902.6,24,259925.61433479015,0.5122685577600185,104845.9577022,493716.48
133,2017,eemetric,2,0,507401.07,0,0,2,351462.56,NA,34682.4,24,259925.61433479015,0.5122685577600185,104845.9577022,493716.48
133,2017,ensemble,2,0,507401.07,0,0,2,340222.03,NA,28147.6,24,259925.61433479015,0.5122685577600185,104845.9577022,493716.48
133,2017,geesebal,2,0,507401.07,0,0,2,278409.84,NA,0,24,259925.61433479015,0.5122685577600185,104845.9577022,493716.48
133,2017,ptjpl,2,0,507401.07,0,0,2,340633.8,NA,23098.9,24,259925.61433479015,0.5122685577600185,104845.9577022,493716.48
133,2017,sims,2,0,507401.07,0,0,2,419657.49,NA,101669.2,24,259925.61433479015,0.5122685577600185,104845.9577022,493716.48
133,2017,ssebop,2,0,507401.07,0,0,2,363045.67,NA,52826.9,24,259925.61433479015,0.5122685577600185,104845.9577022,493716.48
133,2018,disalexi,4,1,580835.59,0,0,2,401685.34,NA,109873.5,24,320909.979226411,0.5524971003006393,122114.70367668,489669.62
133,2018,eemetric,4,1,580835.59,0,0,2,513901.15,NA,222089.4,24,320909.979226411,0.5524971003006393,122114.70367668,489669.62
133,2018,ensemble,4,1,580835.59,0,0,2,463345.9,NA,171534,24,320909.979226411,0.5524971003006393,122114.70367668,489669.62
133,2018,geesebal,4,1,580835.59,0,0,2,392688.67,NA,100876.9,24,320909.979226411,0.5524971003006393,122114.70367668,489669.62
133,2018,ptjpl,4,1,580835.59,0,0,2,415026.28,NA,123214.4,24,320909.979226411,0.5524971003006393,122114.70367668,489669.62
133,2018,sims,4,1,580835.59,0,0,2,503597.44,NA,211785.6,24,320909.979226411,0.5524971003006393,122114.70367668,489669.62
133,2018,ssebop,4,1,580835.59,0,0,2,552457.76,NA,260646,24,320909.979226411,0.5524971003006393,122114.70367668,489669.62
134,2016,disalexi,1,1,240009.35,0,0,1,136065.62,21362.2,9249.5,1,240009.3480074219,0.9999999916979148,56740.16534472,242811.38
134,2016,eemetric,1,1,240009.35,0,0,1,177560.84,21123.4,50744.7,1,240009.3480074219,0.9999999916979148,56740.16534472,242811.38
134,2016,ensemble,1,1,240009.35,0,0,1,169045.3,18045.4,42229.2,1,240009.3480074219,0.9999999916979148,56740.16534472,242811.38
134,2016,geesebal,1,1,240009.35,0,0,1,147372.46,24668.8,20556.3,1,240009.3480074219,0.9999999916979148,56740.16534472,242811.38
134,2016,ptjpl,1,1,240009.35,0,0,1,160935.87,6370.8,34119.7,1,240009.3480074219,0.9999999916979148,56740.16534472,242811.38
134,2016,sims,1,1,240009.35,0,0,1,193011.44,2213.3,66195.3,1,240009.3480074219,0.9999999916979148,56740.16534472,242811.38
134,2016,ssebop,1,1,240009.35,0,0,1,202474.29,26821.2,75658.1,1,240009.3480074219,0.9999999916979148,56740.16534472,242811.38
134,2017,disalexi,1,0,240009.35,0,0,1,143066.45,27067.6,0,1,240009.3480074219,0.9999999916979148,66608.02018728,242811.38
134,2017,eemetric,1,0,240009.35,0,0,1,169167.71,21773,18489.8,1,240009.3480074219,0.9999999916979148,66608.02018728,242811.38
134,2017,ensemble,1,0,240009.35,0,0,1,167950.38,23521.6,17272.5,1,240009.3480074219,0.9999999916979148,66608.02018728,242811.38
134,2017,geesebal,1,0,240009.35,0,0,1,144157.05,26413.2,0,1,240009.3480074219,0.9999999916979148,66608.02018728,242811.38
134,2017,ptjpl,1,0,240009.35,0,0,1,170724.89,22115.5,20047,1,240009.3480074219,0.9999999916979148,66608.02018728,242811.38
134,2017,sims,1,0,240009.35,0,0,1,202426.76,7633.7,51748.9,1,240009.3480074219,0.9999999916979148,66608.02018728,242811.38
134,2017,ssebop,1,0,240009.35,0,0,1,187833.72,32297.6,37155.8,1,240009.3480074219,0.9999999916979148,66608.02018728,242811.38
134,2018,disalexi,1,1,240009.35,0,0,1,167742.29,34724.7,45433.5,1,240009.3480074219,0.9999999916979148,44405.34679152,242811.38
134,2018,eemetric,1,1,240009.35,0,0,1,198674.46,46090.6,76365.7,1,240009.3480074219,0.9999999916979148,44405.34679152,242811.38
134,2018,ensemble,1,1,240009.35,0,0,1,188428.46,34684.9,66119.7,1,240009.3480074219,0.9999999916979148,44405.34679152,242811.38
134,2018,geesebal,1,1,240009.35,0,0,1,162463.29,30669.4,40154.5,1,240009.3480074219,0.9999999916979148,44405.34679152,242811.38
134,2018,ptjpl,1,1,240009.35,0,0,1,176430.39,24953,54121.6,1,240009.3480074219,0.9999999916979148,44405.34679152,242811.38
134,2018,sims,1,1,240009.35,0,0,1,203967.62,14907.1,81658.9,1,240009.3480074219,0.9999999916979148,44405.34679152,242811.38
134,2018,ssebop,1,1,240009.35,0,0,1,217242.54,34347.5,94933.8,1,240009.3480074219,0.9999999916979148,44405.34679152,242811.38
135,2016,disalexi,2,2,971444.8,0,0,1,576276.94,112011.5,174694,1,971444.8020552451,1.000000002115658,371278.03845132,930776.97
135,2016,eemetric,2,2,971444.8,0,0,1,853316.73,220131.5,451733.7,1,971444.8020552451,1.000000002115658,371278.03845132,930776.97
135,2016,ensemble,2,2,971444.8,0,0,1,751229.71,140053.4,349646.7,1,971444.8020552451,1.000000002115658,371278.03845132,930776.97
135,2016,geesebal,2,2,971444.8,0,0,1,606081.17,109434.5,204498.2,1,971444.8020552451,1.000000002115658,371278.03845132,930776.97
135,2016,ptjpl,2,2,971444.8,0,0,1,690844.55,73905.1,289261.6,1,971444.8020552451,1.000000002115658,371278.03845132,930776.97
135,2016,sims,2,2,971444.8,0,0,1,853808.59,81547.5,452225.6,1,971444.8020552451,1.000000002115658,371278.03845132,930776.97
135,2016,ssebop,2,2,971444.8,0,0,1,928025.18,217064.3,526442.2,1,971444.8020552451,1.000000002115658,371278.03845132,930776.97
135,2017,disalexi,2,2,971444.8,0,0,2,550710.29,105440.1,19165.9,5,498375.4121926734,0.513024942016956,259031.1896172,930776.97
135,2017,eemetric,2,2,971444.8,0,0,2,698235.21,136581.2,96189.7,5,498375.4121926734,0.513024942016956,259031.1896172,930776.97
135,2017,ensemble,2,2,971444.8,0,0,2,687794.18,123798.9,82854.5,5,498375.4121926734,0.513024942016956,259031.1896172,930776.97
135,2017,geesebal,2,2,971444.8,0,0,2,573837.16,112370.4,27313.1,5,498375.4121926734,0.513024942016956,259031.1896172,930776.97
135,2017,ptjpl,2,2,971444.8,0,0,2,682053.26,81404.1,77113.7,5,498375.4121926734,0.513024942016956,259031.1896172,930776.97
135,2017,sims,2,2,971444.8,0,0,2,874421.76,92179.6,269482.2,5,498375.4121926734,0.513024942016956,259031.1896172,930776.97
135,2017,ssebop,2,2,971444.8,0,0,2,788734.22,202093.1,183794.6,5,498375.4121926734,0.513024942016956,259031.1896172,930776.97
135,2018,disalexi,2,2,971444.8,0,0,2,635472.11,145495.7,112653.3,1,498375.4121926734,0.513024942016956,222026.7339576,930776.97
135,2018,eemetric,2,2,971444.8,0,0,2,841021.65,281388.8,318202.8,1,498375.4121926734,0.513024942016956,222026.7339576,930776.97
135,2018,ensemble,2,2,971444.8,0,0,2,760066.17,188759.8,237247.3,1,498375.4121926734,0.513024942016956,222026.7339576,930776.97
135,2018,geesebal,2,2,971444.8,0,0,2,659312.13,170103.2,136493.3,1,498375.4121926734,0.513024942016956,222026.7339576,930776.97
135,2018,ptjpl,2,2,971444.8,0,0,2,665857.31,98558.5,143038.5,1,498375.4121926734,0.513024942016956,222026.7339576,930776.97
135,2018,sims,2,2,971444.8,0,0,2,847232.98,113708,324414.2,1,498375.4121926734,0.513024942016956,222026.7339576,930776.97
135,2018,ssebop,2,2,971444.8,0,0,2,945193.93,251051.2,422375.2,1,498375.4121926734,0.513024942016956,222026.7339576,930776.97
136,2016,disalexi,1,0,352276.53,0,1,1,184376.25,16018.9,2548.7,1,352276.5280487749,0.9999999944610982,176387.90531076,343982.79
136,2016,eemetric,1,0,352276.53,0,1,1,260629.32,31016.4,78801.8,1,352276.5280487749,0.9999999944610982,176387.90531076,343982.79
136,2016,ensemble,1,0,352276.53,0,1,1,245282.04,23650.2,63454.5,1,352276.5280487749,0.9999999944610982,176387.90531076,343982.79
136,2016,geesebal,1,0,352276.53,0,1,1,177316.63,0,0,1,352276.5280487749,0.9999999944610982,176387.90531076,343982.79
136,2016,ptjpl,1,0,352276.53,0,1,1,240871.19,14006.6,59043.7,1,352276.5280487749,0.9999999944610982,176387.90531076,343982.79
136,2016,sims,1,0,352276.53,0,1,1,301090.4,21044.2,119262.9,1,352276.5280487749,0.9999999944610982,176387.90531076,343982.79
136,2016,ssebop,1,0,352276.53,0,1,1,296906.41,39089.5,115078.9,1,352276.5280487749,0.9999999944610982,176387.90531076,343982.79
136,2017,disalexi,1,0,352276.53,0,1,1,165309.64,12183.9,0,5,352276.5280487749,0.9999999944610982,93744.62100432,348029.65
136,2017,eemetric,1,0,352276.53,0,1,1,200603.52,8953.8,0,5,352276.5280487749,0.9999999944610982,93744.62100432,348029.65
136,2017,ensemble,1,0,352276.53,0,1,1,203710.95,6274,0,5,352276.5280487749,0.9999999944610982,93744.62100432,348029.65
136,2017,geesebal,1,0,352276.53,0,1,1,165178.24,3035.3,0,5,352276.5280487749,0.9999999944610982,93744.62100432,348029.65
136,2017,ptjpl,1,0,352276.53,0,1,1,200090.25,0,0,5,352276.5280487749,0.9999999944610982,93744.62100432,348029.65
136,2017,sims,1,0,352276.53,0,1,1,280706.97,0,62122.9,5,352276.5280487749,0.9999999944610982,93744.62100432,348029.65
136,2017,ssebop,1,0,352276.53,0,1,1,225460.15,27491,6876.1,5,352276.5280487749,0.9999999944610982,93744.62100432,348029.65
136,2018,disalexi,1,0,352276.53,0,1,1,221593.21,26355.1,12023.9,1,352276.5280487749,0.9999999944610982,81409.80245112,352076.51
136,2018,eemetric,1,0,352276.53,0,1,1,250875.49,26918.7,41306.2,1,352276.5280487749,0.9999999944610982,81409.80245112,352076.51
136,2018,ensemble,1,0,352276.53,0,1,1,259262.84,33603.9,49693.5,1,352276.5280487749,0.9999999944610982,81409.80245112,352076.51
136,2018,geesebal,1,0,352276.53,0,1,1,218185.99,24743.9,8616.7,1,352276.5280487749,0.9999999944610982,81409.80245112,352076.51
136,2018,ptjpl,1,0,352276.53,0,1,1,261242.64,38909.9,51673.3,1,352276.5280487749,0.9999999944610982,81409.80245112,352076.51
136,2018,sims,1,0,352276.53,0,1,1,304322.53,26826.8,94753.2,1,352276.5280487749,0.9999999944610982,81409.80245112,352076.51
136,2018,ssebop,1,0,352276.53,0,1,1,301863.29,33416.9,92294,1,352276.5280487749,0.9999999944610982,81409.80245112,352076.51
137,2016,disalexi,2,1,469781.09,0,2,2,246643.32,NA,0,1,253411.17713626684,0.53942396262963,105197.11189320436,631309.6
137,2016,eemetric,2,1,469781.09,0,2,2,364073.43,NA,89707.1,1,253411.17713626684,0.53942396262963,105197.11189320436,631309.6
137,2016,ensemble,2,1,469781.09,0,2,2,323850.33,NA,49484.1,1,253411.17713626684,0.53942396262963,105197.11189320436,631309.6
137,2016,geesebal,2,1,469781.09,0,2,2,260402.39,NA,0,1,253411.17713626684,0.53942396262963,105197.11189320436,631309.6
137,2016,ptjpl,2,1,469781.09,0,2,2,308144.24,NA,33778,1,253411.17713626684,0.53942396262963,105197.11189320436,631309.6
137,2016,sims,2,1,469781.09,0,2,2,408299.7,NA,133933.5,1,253411.17713626684,0.53942396262963,105197.11189320436,631309.6
137,2016,ssebop,2,1,469781.09,0,2,2,382977.21,NA,108610.9,1,253411.17713626684,0.53942396262963,105197.11189320436,631309.6
137,2017,disalexi,2,1,469781.09,0,2,2,255944.98,NA,0,1,253411.17713626684,0.53942396262963,95831.99068739096,485622.77
137,2017,eemetric,2,1,469781.09,0,2,2,310180.16,NA,22815.1,1,253411.17713626684,0.53942396262963,95831.99068739096,485622.77
137,2017,ensemble,2,1,469781.09,0,2,2,301635.43,NA,23989.7,1,253411.17713626684,0.53942396262963,95831.99068739096,485622.77
137,2017,geesebal,2,1,469781.09,0,2,2,249925.73,NA,0,1,253411.17713626684,0.53942396262963,95831.99068739096,485622.77
137,2017,ptjpl,2,1,469781.09,0,2,2,301255.91,NA,22522.7,1,253411.17713626684,0.53942396262963,95831.99068739096,485622.77
137,2017,sims,2,1,469781.09,0,2,2,390711.02,NA,103346,1,253411.17713626684,0.53942396262963,95831.99068739096,485622.77
137,2017,ssebop,2,1,469781.09,0,2,2,324475.58,NA,41685.6,1,253411.17713626684,0.53942396262963,95831.99068739096,485622.77
137,2018,disalexi,2,1,469781.09,0,2,2,293499.61,NA,24268.1,5,253411.17713626684,0.53942396262963,154166.39946680877,485622.77
137,2018,eemetric,2,1,469781.09,0,2,2,365099.94,NA,95868.4,5,253411.17713626684,0.53942396262963,154166.39946680877,485622.77
137,2018,ensemble,2,1,469781.09,0,2,2,352793.54,NA,83562,5,253411.17713626684,0.53942396262963,154166.39946680877,485622.77
137,2018,geesebal,2,1,469781.09,0,2,2,313237.72,NA,44006.2,5,253411.17713626684,0.53942396262963,154166.39946680877,485622.77
137,2018,ptjpl,2,1,469781.09,0,2,2,338587.95,NA,69356.4,5,253411.17713626684,0.53942396262963,154166.39946680877,485622.77
137,2018,sims,2,1,469781.09,0,2,2,411241.78,NA,142010.3,5,253411.17713626684,0.53942396262963,154166.39946680877,485622.77
137,2018,ssebop,2,1,469781.09,0,2,2,423081.47,NA,153849.9,5,253411.17713626684,0.53942396262963,154166.39946680877,485622.77
138,2016,disalexi,2,2,522081.55,0,0,1,273261.9,24530.3,24629.8,1,522081.5529156879,1.0000000055847365,175154.42345544,445154.2
138,2016,eemetric,2,2,522081.55,0,0,1,406541.37,66250,157148.2,1,522081.5529156879,1.0000000055847365,175154.42345544,445154.2
138,2016,ensemble,2,2,522081.55,0,0,1,369398.45,40935.2,120005.3,1,522081.5529156879,1.0000000055847365,175154.42345544,445154.2
138,2016,geesebal,2,2,522081.55,0,0,1,295615.08,29367.4,46221.9,1,522081.5529156879,1.0000000055847365,175154.42345544,445154.2
138,2016,ptjpl,2,2,522081.55,0,0,1,353473.61,17255.2,104080.5,1,522081.5529156879,1.0000000055847365,175154.42345544,445154.2
138,2016,sims,2,2,522081.55,0,0,1,442778.85,27836,193385.7,1,522081.5529156879,1.0000000055847365,175154.42345544,445154.2
138,2016,ssebop,2,2,522081.55,0,0,1,474691.86,92601.6,225298.7,1,522081.5529156879,1.0000000055847365,175154.42345544,445154.2
138,2017,disalexi,2,1,522081.55,0,0,1,292510.81,41188.5,0,1,522081.5529156879,1.0000000055847365,101145.51213624,445154.2
138,2017,eemetric,2,1,522081.55,0,0,1,339926.97,22746,10276.7,1,522081.5529156879,1.0000000055847365,101145.51213624,445154.2
138,2017,ensemble,2,1,522081.55,0,0,1,347842.62,34168.9,16172.5,1,522081.5529156879,1.0000000055847365,101145.51213624,445154.2
138,2017,geesebal,2,1,522081.55,0,0,1,301458.23,45335.2,0,1,522081.5529156879,1.0000000055847365,101145.51213624,445154.2
138,2017,ptjpl,2,1,522081.55,0,0,1,355134.37,31871,20471.1,1,522081.5529156879,1.0000000055847365,101145.51213624,445154.2
138,2017,sims,2,1,522081.55,0,0,1,438268.71,16253.8,103092.4,1,522081.5529156879,1.0000000055847365,101145.51213624,445154.2
138,2017,ssebop,2,1,522081.55,0,0,1,403190.92,64860.3,68014.6,1,522081.5529156879,1.0000000055847365,101145.51213624,445154.2
138,2018,disalexi,2,1,522081.55,0,0,1,344004.76,55458,58462.8,1,522081.5529156879,1.0000000055847365,104845.9577022,445154.2
138,2018,eemetric,2,1,522081.55,0,0,1,433029.75,101120.9,147190.1,1,522081.5529156879,1.0000000055847365,104845.9577022,445154.2
138,2018,ensemble,2,1,522081.55,0,0,1,405379.4,70947.8,119539.7,1,522081.5529156879,1.0000000055847365,104845.9577022,445154.2
138,2018,geesebal,2,1,522081.55,0,0,1,355581.33,68896,69741.7,1,522081.5529156879,1.0000000055847365,104845.9577022,445154.2
138,2018,ptjpl,2,1,522081.55,0,0,1,364135.02,34633.1,78295.4,1,522081.5529156879,1.0000000055847365,104845.9577022,445154.2
138,2018,sims,2,1,522081.55,0,0,1,442408.48,31196.2,156568.8,1,522081.5529156879,1.0000000055847365,104845.9577022,445154.2
138,2018,ssebop,2,1,522081.55,0,0,1,505963.95,108120.5,220124.3,1,522081.5529156879,1.0000000055847365,104845.9577022,445154.2
139,2016,disalexi,4,2,518717.27,0,0,1,249454.87,14476.5,24605.9,1,518717.2682553441,0.9999999966365957,70308.46575324,360170.22
139,2016,eemetric,4,2,518717.27,0,0,1,346013.89,24219.5,112954.1,1,518717.2682553441,0.9999999966365957,70308.46575324,360170.22
139,2016,ensemble,4,2,518717.27,0,0,1,331294.05,18848.8,98234.3,1,518717.2682553441,0.9999999966365957,70308.46575324,360170.22
139,2016,geesebal,4,2,518717.27,0,0,1,271102.49,16987.1,38916.8,1,518717.2682553441,0.9999999966365957,70308.46575324,360170.22
139,2016,ptjpl,4,2,518717.27,0,0,1,328123.05,4028.1,95063.4,1,518717.2682553441,0.9999999966365957,70308.46575324,360170.22
139,2016,sims,4,2,518717.27,0,0,1,416917.79,11416.6,183858.2,1,518717.2682553441,0.9999999966365957,70308.46575324,360170.22
139,2016,ssebop,4,2,518717.27,0,0,1,397565.71,34095,164506.1,1,518717.2682553441,0.9999999966365957,70308.46575324,360170.22
139,2017,disalexi,4,2,518717.27,0,0,1,303090.8,52389.8,0,1,518717.2682553441,0.9999999966365957,97445.06657028,360170.22
139,2017,eemetric,4,2,518717.27,0,0,1,385037.86,66482.7,39550.9,1,518717.2682553441,0.9999999966365957,97445.06657028,360170.22
139,2017,ensemble,4,2,518717.27,0,0,1,379435.02,67290.1,27919.4,1,518717.2682553441,0.9999999966365957,97445.06657028,360170.22
139,2017,geesebal,4,2,518717.27,0,0,1,343444.02,88971.4,4019.2,1,518717.2682553441,0.9999999966365957,97445.06657028,360170.22
139,2017,ptjpl,4,2,518717.27,0,0,1,368390.1,47209.8,16391,1,518717.2682553441,0.9999999966365957,97445.06657028,360170.22
139,2017,sims,4,2,518717.27,0,0,1,455383.57,34389.4,101255.2,1,518717.2682553441,0.9999999966365957,97445.06657028,360170.22
139,2017,ssebop,4,2,518717.27,0,0,1,419462.41,83311.9,65334.2,1,518717.2682553441,0.9999999966365957,97445.06657028,360170.22
139,2018,disalexi,4,2,518717.27,0,0,3,300177.93,NA,40.8,24,246487.3963417225,0.4751864080826198,39471.41937024,360170.22
139,2018,eemetric,4,2,518717.27,0,0,3,335972.69,NA,32724.6,24,246487.3963417225,0.4751864080826198,39471.41937024,360170.22
139,2018,ensemble,4,2,518717.27,0,0,3,347963.6,NA,43891.6,24,246487.3963417225,0.4751864080826198,39471.41937024,360170.22
139,2018,geesebal,4,2,518717.27,0,0,3,285540.37,NA,284.1,24,246487.3963417225,0.4751864080826198,39471.41937024,360170.22
139,2018,ptjpl,4,2,518717.27,0,0,3,355602.32,NA,51530.2,24,246487.3963417225,0.4751864080826198,39471.41937024,360170.22
139,2018,sims,4,2,518717.27,0,0,3,445425.51,NA,141353.4,24,246487.3963417225,0.4751864080826198,39471.41937024,360170.22
139,2018,ssebop,4,2,518717.27,0,0,3,422832.97,NA,118761,24,246487.3963417225,0.4751864080826198,39471.41937024,360170.22
140,2016,disalexi,8,4,1070414.16,8,0,1,635264.42,124996.8,72412.8,1,1070414.1561798807,0.9999999964311765,268899.04445976,930776.97
140,2016,eemetric,8,4,1070414.16,8,0,1,918349.55,220656.4,350498.8,1,1070414.1561798807,0.9999999964311765,268899.04445976,930776.97
140,2016,ensemble,8,4,1070414.16,8,0,1,842395.53,168953.4,274544.6,1,1070414.1561798807,0.9999999964311765,268899.04445976,930776.97
140,2016,geesebal,8,4,1070414.16,8,0,1,717013.19,169768.8,149162.4,1,1070414.1561798807,0.9999999964311765,268899.04445976,930776.97
140,2016,ptjpl,8,4,1070414.16,8,0,1,804517.17,115174.8,236666.2,1,1070414.1561798807,0.9999999964311765,268899.04445976,930776.97
140,2016,sims,8,4,1070414.16,8,0,1,955678.1,104740.2,387827.1,1,1070414.1561798807,0.9999999964311765,268899.04445976,930776.97
140,2016,ssebop,8,4,1070414.16,8,0,1,972961.99,189569.4,405111.1,1,1070414.1561798807,0.9999999964311765,268899.04445976,930776.97
140,2017,disalexi,4,1,972155.87,4,0,4,560164.23,NA,0,5,812203.2477696999,0.8354660737374346,189956.20571928,930776.97
140,2017,eemetric,4,1,972155.87,4,0,4,703630.87,NA,79742.4,5,812203.2477696999,0.8354660737374346,189956.20571928,930776.97
140,2017,ensemble,4,1,972155.87,4,0,4,671114.67,NA,47016.3,5,812203.2477696999,0.8354660737374346,189956.20571928,930776.97
140,2017,geesebal,4,1,972155.87,4,0,4,552726.77,NA,2471.5,5,812203.2477696999,0.8354660737374346,189956.20571928,930776.97
140,2017,ptjpl,4,1,972155.87,4,0,4,666949.35,NA,40775.3,5,812203.2477696999,0.8354660737374346,189956.20571928,930776.97
140,2017,sims,4,1,972155.87,4,0,4,828333.6,NA,201656.1,5,812203.2477696999,0.8354660737374346,189956.20571928,930776.97
140,2017,ssebop,4,1,972155.87,4,0,4,731871.53,NA,108434.2,5,812203.2477696999,0.8354660737374346,189956.20571928,930776.97
140,2018,disalexi,8,1,1070414.16,8,0,2,670745.72,NA,132243.8,1,924044.764829458,0.8632591004116182,191189.6875746,930776.97
140,2018,eemetric,8,1,1070414.16,8,0,2,816008.32,NA,277506.3,1,924044.764829458,0.8632591004116182,191189.6875746,930776.97
140,2018,ensemble,8,1,1070414.16,8,0,2,789439.06,NA,250937.2,1,924044.764829458,0.8632591004116182,191189.6875746,930776.97
140,2018,geesebal,8,1,1070414.16,8,0,2,702877.49,NA,164375.7,1,924044.764829458,0.8632591004116182,191189.6875746,930776.97
140,2018,ptjpl,8,1,1070414.16,8,0,2,746171.33,NA,207669.3,1,924044.764829458,0.8632591004116182,191189.6875746,930776.97
140,2018,sims,8,1,1070414.16,8,0,2,896526.97,NA,358025.1,1,924044.764829458,0.8632591004116182,191189.6875746,930776.97
140,2018,ssebop,8,1,1070414.16,8,0,2,910600.65,NA,372098.8,1,924044.764829458,0.8632591004116182,191189.6875746,930776.97
141,2016,disalexi,5,0,628466.61,5,0,2,341401.48,NA,13300.6,510,507830.5283317971,0.8080469515027968,109779.88512348,485622.77
141,2016,eemetric,5,0,628466.61,5,0,2,579247.43,NA,247065.1,510,507830.5283317971,0.8080469515027968,109779.88512348,485622.77
141,2016,ensemble,5,0,628466.61,5,0,2,529447.63,NA,197265.3,510,507830.5283317971,0.8080469515027968,109779.88512348,485622.77
141,2016,geesebal,5,0,628466.61,5,0,2,468289.33,NA,136107.1,510,507830.5283317971,0.8080469515027968,109779.88512348,485622.77
